"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"403.13965",-0.0064033,-0.0079785,-0.00059793,-0.024231,0.069048,-0.036589,-0.0036289,-0.0089718
"403.29649",4.7829e-05,-0.010752,-0.0012421,0.010501,-0.014461,0.006185,0.014305,0.002883
"403.23579",0.0069088,0.015729,-0.010685,-0.00089792,0.0088461,-0.037338,-0.02607,5.1859e-05
"405.26473",-0.0055087,0.0052049,0.002095,-0.00099441,0.0092916,-0.0076193,0.0011376,0.0022682
"405.26458",-0.0083302,0.0064538,0.0077487,6.9101e-05,0.011354,-0.0033956,0.0081383,-0.00067281
"405.26463572",-0.0046539,-4.0423e-05,0.0063032,0.013779,0.0099032,-0.0027006,-0.002329,-0.00062972
"406.19899",0.0057033,-0.0024224,0.0089517,0.0031783,0.0031798,-0.0089473,-0.0072125,0.0014228
"407.11044",-0.012839,-0.017469,0.018306,0.020151,0.035574,0.067125,-0.034707,-0.0039804
"407.12178",0.02244,-0.001668,-0.0034583,-0.040509,-0.025921,-0.00030721,-0.068467,-0.0029329
"407.29163",-0.0054168,-0.014148,0.030702,-0.0076681,0.03063,-0.018036,0.013575,0.0027497
"407.1939",0.0021395,-0.0097477,0.0075085,0.0031315,0.0040719,0.005169,-0.00085733,-0.0020308
"408.25244",0.015664,0.012313,-0.02223,-0.0050566,0.01632,-0.012053,0.0024227,0.0015112
"408.28423",0.013449,0.020531,0.0030679,-0.0021838,0.002565,-0.0089192,0.0014513,-0.00054655
"409.20556",0.0039047,-0.012327,0.0055038,0.0054417,-0.0068741,0.0023398,0.0081173,0.00078012
"409.28543",0.0079917,0.032127,-0.0077876,0.0083063,-0.012841,-0.016869,0.025953,-4.3615e-05
"409.29625",0.002524,-0.0030617,0.0065596,-0.0090323,0.0036185,0.0074132,0.0016061,0.00046283
"410.23167",0.010009,0.026592,-0.0099032,0.0073255,0.00038183,-0.0062332,-0.00026587,0.0017449
"410.22709",0.011665,-0.0046154,0.010871,-0.0029785,-2.3871e-05,-0.013017,0.012471,0.0020765
"410.28848",-0.012992,0.02629,-0.021856,0.016428,0.026874,-0.0019915,0.0063405,-0.0078807
"411.26152",-0.010648,-0.021571,0.012284,-0.0167,0.0025932,0.011262,-0.00032512,0.0013668
"411.21567",0.01164,0.018175,-0.01565,-0.0035433,-0.0079055,-0.010978,0.0043257,0.00043507
"411.23905",-0.010376,0.0069344,-0.0036872,-0.00081982,0.0049538,-0.0041641,-0.0015183,0.00043705
"411.18518",-0.0011083,0.015829,0.0057746,0.0058013,0.010851,0.0042896,-0.0071343,-0.00086473
"411.23937",0.012035,-0.0032572,0.0067355,-0.011312,0.0058243,0.0032343,0.0043936,0.00096143
"412.28946",-0.00048455,-0.00042783,0.0088808,-0.010419,-0.0006306,0.015046,0.012096,0.0032534
"412.20156",-0.010908,0.028278,-0.011127,0.0070609,0.051693,-0.0076102,0.01597,-0.0035054
"413.19276",-0.0033528,-0.0094525,-0.0017861,0.003442,-0.0034689,0.0015751,-0.0036911,-0.00068273
"413.30659",-0.0014613,-0.0045422,0.0080442,0.0099381,-0.0065971,0.019298,0.013178,-0.0012544
"413.20048",-0.0039611,0.0038325,-0.00083373,-0.0014078,-0.0011424,0.0024256,0.00029404,-0.00017069
"414.26803",0.014265,0.021091,-0.0048156,-0.00087455,0.0014821,-0.0029092,-0.0016182,-0.002931
"414.20387",-0.0019428,0.007178,-0.0072485,-0.00079306,-0.00080314,0.0010207,0.016891,0.0020868
"414.97112",-0.0034926,-0.0048855,-0.01491,0.0014554,0.011646,0.0070185,-0.008127,3.7841e-05
"415.14328",-0.022195,0.0085339,0.024614,-0.009845,0.012636,0.0078616,-0.0097043,0.0018894
"415.17993",0.0012443,-0.0011371,-0.0042786,0.002975,-0.007673,-0.0092874,-0.012402,0.0004552
"415.26868",-0.013725,-0.0049321,-0.0098771,0.0035649,-0.024809,0.019024,-0.067697,0.0023416
"415.17058",-0.022545,-0.0015595,-0.050179,-0.0039768,-0.021005,0.0054683,-0.020221,0.0016015
"415.27044",-0.0018303,-0.010017,-0.012851,0.0070996,0.0057295,0.0072804,0.023193,-0.0064878
"415.26288",0.024537,-0.004275,-0.023471,-0.044487,-0.0083487,-0.0090296,-0.0036711,-0.0056931
"415.21629",-0.00039571,0.014959,-0.0084818,0.00078464,0.0037293,-0.00038293,0.0032248,0.00090828
"415.20853",0.0025976,-0.0073671,-0.0016283,-0.0045476,-0.0037813,0.0022101,-0.0033659,-0.0011715
"415.21598",-0.0086688,0.0051435,0.00080732,0.0059104,0.0033224,0.0036104,-0.0015841,0.00051678
"416.28796",-0.00016018,-0.032574,0.002972,0.022474,-0.024892,-0.03075,-0.071058,-0.0094985
"416.96808",-0.0075484,-0.0080948,-0.034115,0.006383,0.035013,0.012801,-0.006273,0.00066376
"417.15913",-0.027539,0.0082964,-0.015878,-0.0061011,-0.048264,0.0078532,-0.015732,-0.0046313
"417.2863",-0.0012003,-0.017815,-0.0050817,0.010048,-0.011903,0.0060509,0.033209,-0.0018678
"417.30145",0.016214,-0.005286,-0.011224,-0.011305,0.011965,0.0039405,-0.013978,-0.0030733
"417.33776",0.0036887,0.0041091,-5.4342e-05,-0.00091379,0.0034957,-0.0017767,0.0035841,-0.00022242
"417.33794",0.026285,-0.00084357,-0.00047761,-0.012979,-0.0011929,0.032404,0.0083918,7.794e-05
"418.16252",-0.030638,0.014812,0.012797,-0.011738,-0.026135,0.0055286,0.00041442,-0.0010916
"418.21436",0.015577,0.013863,0.027638,-0.023674,0.018134,0.02091,0.022663,-0.0027498
"418.3102",0.024631,0.0097107,-0.0042137,-0.011115,-4.275e-05,0.035873,0.0094974,-0.0032416
"419.18074",0.022186,-0.041794,0.0071904,0.0081082,-0.0028751,0.0035304,-0.00094669,0.00049659
"419.10881",-0.0098075,-0.0050844,-0.0020223,-0.025168,0.062022,-0.037454,-0.014967,0.004709
"419.28113",0.0038307,-0.012126,-0.0039943,-0.0098169,0.0047482,0.0092943,0.0012884,0.00011646
"420.15162",-0.032682,0.00066186,0.0043784,-0.0081058,-0.0049417,0.0035501,0.025564,0.0048648
"421.13728",0.00046437,-0.0015099,0.0042258,-0.0018351,0.00178,0.0039204,-0.0021387,-0.00015762
"421.20998",0.015437,0.015733,0.0069046,0.0092278,0.0022799,-0.017441,-0.003948,0.0011935
"421.22651",0.0027344,0.0085043,0.00032035,-0.005217,-0.0013144,-0.0019933,-0.010081,-0.00026872
"421.33305",0.01236,0.00052968,-0.013423,-0.00016169,0.0073384,0.0091137,0.0013287,-0.00090347
"423.16203",-0.025938,0.00027449,-0.038275,0.0046188,0.0034241,0.0046677,0.036048,-0.00015203
"423.27265",0.02647,-0.0073002,-0.016725,-0.030433,0.011726,-0.0063496,-0.0059194,0.00026636
"423.25204",0.016323,0.026407,0.00063776,0.013238,-0.006621,-0.0023414,0.0037947,0.0033629
"423.25224",0.018711,0.018083,0.00026686,6.6616e-05,-0.0071971,-0.0037763,0.00050041,-0.00047327
"424.30516",0.012111,0.022409,-0.007167,2.2176e-05,-0.00058378,-0.0066969,-0.0036857,0.0011227
"424.22752",-0.035797,0.011667,-0.013571,-0.0035403,0.0060107,0.0093242,0.001973,-2.6279e-05
"424.89396",0.035111,-0.016785,0.00097397,0.009576,-0.0034927,-0.0072151,-0.0014398,-0.0065135
"425.23147",0.0086882,0.0038803,-0.0087769,0.011845,0.0039309,-0.024685,0.0026296,0.0050641
"425.36438",0.029028,-0.016923,-0.023117,-0.036924,0.014012,-0.0046411,-0.0036526,0.0035199
"426.36762",0.028127,-0.0099052,-0.030675,-0.029879,0.021636,-0.0052759,-0.003853,0.0067573
"427.17959",-0.0061657,0.010911,-0.0031628,-0.0019218,-0.0036301,-0.0021111,0.0075558,7.9848e-05
"427.20893",0.0086796,-0.04959,-0.0071863,0.012227,0.028758,0.01004,0.016472,0.0036039
"427.23167",0.02998,-0.024593,0.012364,0.0071811,0.0018633,-0.002967,-0.0038328,-0.0062135
"427.31813",-0.0033955,0.00097278,0.00053724,-0.0083639,0.0039072,0.0030379,-0.0017426,-0.00029469
"428.2284",-0.019193,0.022991,-0.04658,-0.0038413,-0.010605,-0.015211,-0.016888,0.00068931
"429.19597",0.0036349,0.023827,-0.0060795,-0.0029155,-0.018652,0.00054421,-0.024485,0.0030092
"429.25851",0.00957,0.029486,0.0050453,0.0019075,-0.006409,-0.0020027,-0.022662,0.00063929
"429.28123",0.025524,0.010186,0.0089443,0.031656,-0.036177,0.058127,0.00535,0.003116
"430.26224",-0.0013149,-0.0011099,0.0060078,-0.00034992,0.0021801,0.0031689,0.00069625,-6.5893e-05
"430.30023",0.008904,0.017453,0.00094849,0.014356,-0.00296,0.0063714,-0.0009197,0.0025786
"431.35292",-0.0031909,-0.010299,0.0060269,-0.0050805,0.0080521,-0.0065145,0.0076181,0.001519
"431.30945",-0.023287,-0.009243,-0.030116,0.049461,-0.02545,0.01631,-0.018456,-0.0087382
"432.3117",-0.001441,0.0038093,0.012369,-0.0034788,-0.0039683,-0.0040115,-0.0018856,-0.00040149
"433.29629",0.0079374,0.0015316,0.0018486,0.015398,0.0045264,0.0043071,-0.0055,-0.0023532
"433.24933",0.015955,0.022861,-0.011562,0.0023266,0.0019752,-0.010529,-0.0062535,-0.00042904
"433.2574",-0.001994,0.0088822,-0.043297,-0.0079654,0.014987,-0.023913,-0.060988,0.0056463
"433.28112",0.032094,-0.0069216,0.011832,-0.020525,-0.0094357,-0.0099995,-0.0071451,-0.0022022
"433.33262",0.0051593,0.0047394,0.0062652,0.0011787,-0.0041576,-0.0047209,0.0034928,-0.00038507
"433.3322",0.006398,0.0071607,-0.00018745,-0.00078232,0.00058342,0.0021539,0.0039987,0.0010647
"433.9848",0.012027,-0.041205,-0.021484,0.033538,0.035411,-0.028163,-0.0077102,0.0086884
"434.31785",0.002453,-0.0024125,0.0067108,0.00091929,-0.0056926,-0.001236,0.0029843,-0.00062779
"435.03493",0.013341,-0.030608,-0.012667,-0.018859,0.015469,-0.037634,-0.0074976,9.1972e-05
"435.12764",-0.026982,-0.001405,-0.020659,-0.00091498,0.050974,0.013974,-0.011319,-0.00079338
"435.23454",0.0047137,-0.0046891,-0.0041423,-0.0035075,-0.0032539,-0.002227,-0.0018768,0.0010545
"435.3122",0.023735,0.0045505,0.013905,0.032679,0.0035368,0.00096351,-0.0047257,0.0018107
"435.23381",-0.0061211,-0.0078868,-0.000877,0.0069887,0.0079916,0.0030339,-0.0031062,0.0024639
"435.27575",-0.0034266,0.0031149,0.0047573,-0.0099057,0.00025975,-0.019396,-0.0047933,-0.0020245
"435.23735",-0.00042426,-0.0037264,0.0063897,0.0028923,0.0041453,-0.0013107,0.0016357,3.7675e-05
"435.23671",-0.014962,-0.022601,-0.028148,0.05068,-0.0080524,0.0042538,0.036274,0.0030395
"435.98168",0.014578,-0.036601,-0.030754,-0.022086,0.036765,0.0070861,0.0011305,-0.0018264
"436.30681",0.00955,0.027264,0.0027503,0.0040978,-0.0054738,0.0031223,0.0017464,-0.0021444
"436.27907",-0.0067574,0.006604,0.007142,-0.0053532,0.0013376,-0.0056842,-0.0004339,-0.0018446
"437.07235",0.019126,-0.034719,0.0079929,0.023919,-0.0017336,-0.033843,-0.0095329,0.0019635
"437.08735",-0.0066244,-0.015837,-0.0095967,-0.0014413,0.012683,0.02009,0.010216,0.00067262
"437.26742",-0.0033581,0.00367,0.022955,0.045847,0.0015176,-0.0056666,0.0053747,-0.0055592
"437.26775",-0.0044109,0.010884,0.011247,-0.010996,-0.002921,-0.0047401,-0.0032762,-0.0010736
"437.29127",0.0069818,0.015598,0.0021774,0.0029048,0.0023638,-0.0079899,-0.00062873,-0.0011941
"438.2945",0.012615,0.020202,0.0028445,-0.0020856,0.0025437,0.0011536,0.0017264,0.0014058
"438.26324",0.01601,0.0084626,-0.012544,-0.0227,-0.002457,-0.065812,-0.025873,0.0035702
"438.30825",-0.011214,-0.0045414,0.02471,-0.071266,-0.039922,-0.0034012,-0.0011064,0.0090338
"439.08666",-0.022017,-0.0151,-0.046935,0.030849,-0.019099,-0.00029614,0.0056403,0.0071212
"439.2472",0.0047375,0.012971,-0.021537,-0.017479,-0.0034787,0.0043086,-0.0015289,0.0016792
"439.26633",0.015386,0.028614,-0.014971,0.004759,0.0023437,0.0040719,0.0034294,-0.003737
"439.24701",0.0098994,-0.00053641,-0.0050173,-0.00029162,-0.0043528,-0.00025884,0.0038573,-0.003367
"439.30271",-0.031712,0.0018874,-0.032452,0.015497,-0.012697,0.0076286,-0.012457,-0.0023774
"440.27665",0.0026124,0.0096321,-0.0041633,-0.0032107,0.0030315,-0.0023314,-0.0088571,0.00095689
"440.25041",0.003597,-0.0054434,-0.0065562,-0.012851,-0.0023513,0.0026991,0.0052425,0.0016958
"440.29894",-0.0080355,0.030847,0.0094182,0.00026981,0.017093,-0.011214,0.010012,0.0029264
"440.29939",-0.015866,-0.00046391,0.0056156,-0.0030564,-0.012763,-0.0066368,0.0013267,0.00099573
"440.21105",-0.024617,0.011216,-0.017022,-0.005784,-0.0098563,-0.011749,0.013537,0.0045539
"441.12582",0.0028519,0.018201,-0.021488,-0.009916,-0.003166,-0.040499,0.001093,0.0029425
"441.23961",-0.016989,0.00092879,0.030643,-0.0057637,0.011695,0.0043475,0.0095493,0.00052618
"441.29907",0.004027,-0.00032022,6.5262e-05,0.0079973,-0.00072771,0.0073284,0.00020785,-8.091e-05
"441.24009",-0.0012297,-0.01757,-0.0049119,-0.030722,-0.034631,-0.040332,0.034844,0.0012492
"441.2864",0.011567,-0.007436,-0.013319,-0.013287,0.00095314,0.0051043,0.0012686,-0.002233
"441.24146",0.0001649,0.033959,0.017088,-0.0032025,0.039324,-0.0071773,0.012325,0.0038435
"441.35928",0.023354,-0.014397,-0.0076485,-0.017018,0.0083575,0.010574,0.0038452,0.0057281
"442.16282",-0.0062136,-0.0015653,2.309e-05,-0.0082417,0.0075564,-0.0082435,0.006923,0.00012874
"442.26626",0.021208,0.013432,-0.0012976,-0.01778,-0.0059548,0.037049,0.009392,-0.0018508
"442.24452",-0.017063,0.031345,-0.0071746,-0.0069386,-0.030292,-0.003106,-0.0074676,0.0017306
"442.25972",-0.028537,-0.0073083,0.021932,-0.026793,-0.030422,-0.0049597,-0.001942,-0.0012425
"443.17491",-0.026591,0.013385,0.030566,-0.015089,-0.0062271,0.0088539,-0.031213,0.0040388
"443.23784",-0.022764,0.033041,-0.0061254,-0.0070465,-0.010176,-0.0008515,-0.0002218,0.016461
"443.21132",0.01287,0.020406,0.00036125,0.0059795,0.0043331,-0.0042925,-0.0036216,0.0015049
"444.01322",0.020887,-0.048274,-0.02983,-0.0021241,0.037867,0.0094315,0.00036864,0.0014221
"444.10637",0.031162,-0.013004,0.010395,0.0042548,-0.018295,-0.0017178,-0.044369,0.002649
"444.31198",-0.0046541,-0.013131,0.0023962,-0.0069432,-0.01161,0.0050854,0.01113,-0.00029675
"444.31251",-0.0029499,-0.0082161,0.00023616,-0.016121,-0.014812,0.014681,0.0060586,-0.0038379
"445.00676",0.02407,-0.046593,-0.019669,-0.016015,0.024111,0.006231,-0.00025584,-0.0018931
"445.2118",0.019038,0.014508,-0.0084504,-0.02676,-0.013827,0.0362,0.0011699,-0.00042763
"445.09746",0.012924,0.020829,-0.0025052,0.0069901,-0.0010292,0.016222,0.00010789,4.6667e-06
"445.15676",-0.019767,0.0028811,0.0051078,-0.014366,0.013882,0.0038585,-0.014601,-0.0019592
"445.31621",-0.0053908,-0.012894,0.0049101,-0.014095,-0.012041,0.0045533,0.010966,-0.00085944
"446.00993",0.021945,-0.048099,-0.021811,0.017708,0.030963,0.0091936,-0.00074315,0.0042445
"446.10326",0.026214,-0.01113,0.01058,0.0019274,-0.025798,0.0025252,-0.068866,0.0054034
"447.00281",0.021468,-0.046072,-0.02159,0.017257,0.029565,0.0086552,-0.00095221,0.0097437
"447.16689",0.00055764,0.026827,-0.013498,0.0028526,0.0022525,-0.0041785,0.0010128,-0.0016939
"447.31212",0.022648,0.0042659,0.0017835,-0.019417,-0.014399,0.010977,0.027269,-0.0017961
"448.31531",-0.0061655,0.0025488,0.0042016,-0.0029093,-0.003427,-0.0050885,-0.0028731,0.0021347
"449.25577",0.0037749,0.019052,0.016274,0.0057789,0.0014852,-0.0070691,0.0073022,0.00055749
"449.32757",0.0084211,0.015037,0.0011193,0.0014045,-0.0024223,-0.0011081,0.0034522,-0.00077101
"449.29161",0.0021739,-0.0022438,0.00067695,0.0019746,0.00071655,0.0023629,0.004778,0.00029086
"449.32772",0.018252,0.021322,-0.0039392,0.001194,0.0049852,0.0027926,0.003737,-0.0043117
"450.29899",-0.0072329,0.0047333,-0.0078823,0.011877,0.00013381,-0.0031873,0.0094016,-0.00035588
"450.19629",-0.0078169,-0.0071564,-0.032163,-0.0036954,0.029213,0.030613,-0.033154,0.0030219
"451.1145",0.011535,0.02193,-0.00089618,0.016662,-0.0024038,0.013079,-0.0019846,2.2274e-05
"451.30614",-0.00011173,0.0023525,0.00056002,-0.0023317,0.0057851,-0.0020894,-0.00221,-0.00010356
"451.2467",-0.0077956,-0.00077597,-0.003007,0.020495,0.0066612,-0.00093692,0.010577,0.00092765
"451.27051",-0.0021773,0.0062109,0.0029101,-0.0066357,0.0041132,-0.0046302,0.0019035,-0.0017439
"451.24011",-0.020333,-0.0031102,0.022716,-0.010665,0.031469,0.0037163,0.015111,0.0011039
"451.3029",-0.0062643,0.0060154,-0.017262,0.014751,0.0021806,-0.0022738,0.0034823,0.0018444
"451.34316",0.0081535,0.018996,-0.021739,-0.0087551,-0.014668,0.0009174,0.013646,0.0024549
"452.3093",-0.0051452,0.028422,-0.011142,-0.0011552,0.016778,-0.0092429,-0.0015653,-0.0036564
"453.17983",0.013779,-0.010842,-0.015483,0.01094,0.012279,-0.003143,0.0049398,-0.0018996
"453.23245",-0.011754,-0.0043353,0.00031032,-0.0094845,-0.0016171,-0.015333,-0.0026314,0.0035554
"453.28628",-0.0068811,0.0076444,0.0021723,-0.0011408,0.0077142,-0.00033345,-0.0083663,0.00073907
"453.2862",-0.0029425,0.0054631,0.0062992,0.0019871,0.0060242,-0.0036728,0.00098943,0.0009099
"453.3956",0.024274,-0.010112,-0.01688,-0.017068,-0.043015,-0.015849,0.035866,0.0051224
"454.26635",0.022924,0.0093661,-0.00732,0.015059,-0.0011894,-0.0057065,0.0031082,0.0011
"454.26431",-0.011122,-0.012311,0.023338,-0.027922,-0.014194,-0.049927,0.052319,-0.0054131
"455.02891",0.011451,-0.021991,-0.034082,-0.013978,0.030979,0.029431,0.0063516,0.0048762
"455.28607",-0.0010093,0.0070508,-0.018353,0.0065355,0.0027041,-0.0032094,0.0084709,0.0028165
"455.29871",0.029862,-0.0059515,-0.0056092,-0.032569,-0.0042782,-0.010757,0.002286,0.0009776
"456.27199",-0.0010639,0.0018618,-0.0011074,-0.0053753,0.0054493,0.0023639,-0.0053085,-0.00028412
"456.28301",-0.0061345,0.012557,0.01188,-0.0070617,-0.001802,0.012767,0.0014713,-0.0030538
"456.20614",-0.025819,0.019102,0.0031015,-0.011688,0.0057578,-0.0066539,-0.018791,0.00074568
"457.08077",0.016375,-0.032779,-0.0067286,-0.033964,0.00098208,0.0015692,0.0007155,0.0023612
"457.28338",0.016556,0.016007,9.004e-05,-0.0039152,-0.00093981,0.0076425,-0.00023304,0.00067865
"457.25784",0.00028708,0.0072362,0.0020519,-0.0022941,-0.00028687,0.00050523,-0.00088089,-7.7971e-05
"457.26343",-0.019195,0.0069398,0.021722,-0.01443,0.011115,-0.019859,0.0025217,-0.0002959
"457.36898",0.011442,0.011928,-0.0020169,0.0026152,0.0018939,0.0085748,0.0074925,-0.0031244
"457.24278",-0.0017482,0.024764,-0.0069802,0.0064086,0.069986,-0.0010714,0.025827,-0.0071302
"459.27288",-0.0051579,-0.017785,0.017675,0.054889,0.0058338,-0.0038445,-0.00058228,-0.0023949
"460.26846",0.013581,0.019377,-0.00075905,0.0012277,0.0068264,0.0012227,0.0019234,-0.0010789
"461.0038",0.012869,-0.030725,-0.030952,-0.029489,0.037047,0.0058057,0.0004193,0.002692
"461.268",0.004003,0.0071595,0.0049092,-0.0049974,-0.0031669,-0.005719,0.0068122,0.0012275
"461.28791",0.0088731,0.028765,-0.0044744,-0.00069765,0.0053931,-0.0075541,-0.0048151,0.00030706
"461.36409",0.009006,0.012597,-0.0041361,-0.0019031,0.0019065,-0.00024646,0.00071112,-0.00073415
"461.36414",0.013678,0.021972,-0.012616,0.0012323,0.00068148,0.0017357,0.0054376,-0.0010587
"461.32021",-0.0074685,0.027079,-0.016133,-0.018045,0.057122,-0.0031195,0.028736,0.0053871
"461.99703",0.015375,-0.036519,-0.029688,-0.020027,0.037817,0.0071094,0.00023257,-0.0010762
"462.26914",0.0092598,0.018662,-0.02349,0.00059164,0.021078,-0.010389,0.02908,-0.0012405
"462.2488",0.0035459,0.025316,-0.009849,0.00016571,0.006267,-0.0054314,0.0032267,0.0027684
"462.32714",-0.008359,-0.0256,-0.02351,-0.012611,0.040561,-0.041118,-0.00048829,-0.0008788
"463.22366",-0.00024527,0.030216,0.012143,-0.00011537,0.041423,-0.0081571,0.017362,-0.00050156
"463.29836",-0.0074165,-0.042263,-0.037763,-0.034714,-0.004487,0.0067224,0.030344,-0.00973
"463.32651",0.0028453,0.01288,0.019643,-0.0091334,0.0051985,0.0049259,0.024748,-0.0015553
"463.24734",-0.00090882,0.0052951,-0.0089126,0.0045291,-0.0067288,0.0063849,0.017584,0.0004043
"463.37979",0.032002,-0.012666,-0.015625,0.022249,-0.00022269,0.014658,0.0093703,0.0008346
"464.28462",0.005907,0.013831,-0.03416,0.0050799,0.046583,-0.015471,0.005393,-0.0073908
"464.31",0.013645,0.020882,0.0049441,-0.0013323,-0.0030825,0.0025032,0.005765,-0.002838
"464.31534",-0.01959,8.4204e-05,-0.031459,0.020938,0.019908,0.0037292,0.002618,-0.0025137
"465.22641",-0.009615,0.0043794,-0.0029495,0.0066026,-0.0010825,0.00089607,-0.0035366,0.00087297
"465.29817",0.021016,0.01288,-0.0020715,-0.020106,0.010057,0.037511,-0.00070322,-0.0020906
"465.2635",0.031606,-0.0090592,-0.012509,-0.025929,0.0046636,-0.0091692,0.001779,0.0076597
"465.23194",0.0054653,0.028336,0.0020807,-0.0056143,0.00016363,-0.0033505,-0.00090249,-0.0015517
"465.30457",-0.013689,-0.010108,-0.01392,-0.019814,-0.049909,-0.019554,0.010625,0.0010955
"465.25731",-0.017065,-0.009605,0.03386,0.03357,-0.022447,0.012779,0.055966,0.00079238
"465.28639",0.020724,0.0067623,0.03631,0.020757,0.0039858,-0.0026806,-0.014448,-0.0018754
"465.26195",-0.0063742,0.019338,-0.048295,0.014793,0.0032949,-0.0089351,0.044627,-0.0048636
"465.3046",-0.0020128,0.00048056,0.013464,-0.012218,-0.020475,0.027501,-0.0035777,-0.0011345
"465.35891",0.0026929,0.0033437,0.003147,0.00058966,0.00087693,-0.00095794,-0.0023074,0.00089006
"466.12383",-0.035529,0.0052418,0.017293,-0.020274,-0.028313,-0.022916,-0.0043707,0.0060259
"466.30704",-0.011896,0.014906,0.029065,0.011303,0.02662,-0.0079213,0.027234,0.0020457
"466.31443",-0.0072947,-0.012075,-0.039201,0.009222,0.039814,0.0098406,0.007802,-0.001592
"466.32543",-0.0058919,0.0036583,0.013269,0.00043247,-0.013101,-0.0043449,0.013627,-0.0028564
"467.29726",-0.0027478,-0.0020502,-0.011895,0.0077471,0.0074007,0.0013389,0.003791,0.0019077
"467.2977",0.0056278,0.023761,-0.014264,0.014902,0.0082042,-0.013277,0.0066614,0.0016506
"467.29285",-0.0020576,0.020163,0.02908,-0.032368,0.0068496,-0.05443,-0.054363,0.0068284
"467.30354",0.016929,0.0065014,0.032258,-0.047673,0.014408,-0.0079167,-0.012096,0.0038381
"467.24724",-0.0073702,0.013158,-0.0066422,-0.001275,0.013678,0.0043265,0.01233,-0.0018474
"467.31975",0.028354,-0.0088672,0.03489,0.0038422,0.038458,-0.0084671,0.020238,0.0064539
"468.1518",0.0070213,0.025739,0.031245,0.00053735,0.013731,-0.00014858,0.01789,0.010031
"468.25076",0.026567,0.0046818,0.0069762,-0.021463,0.0011158,0.014974,0.002988,-0.0022216
"468.25121",0.00040453,0.030952,0.0067831,-0.0035717,0.0003942,0.0023572,-0.015335,-0.0044002
"468.31181",0.018158,-0.0078906,-0.023972,0.023534,0.017991,0.039761,-0.07249,-0.0095564
"468.32186",0.042823,-0.017065,-0.0082254,-0.0022092,0.0002271,-0.0089712,-0.0036537,0.0052853
"469.21588",0.0011476,0.022333,-0.031411,0.029125,0.048139,-0.0083138,0.0034765,-0.0010791
"469.20412",-0.024601,-0.0018583,0.032788,-0.0039428,0.010887,0.0088926,-0.0086477,0.0016132
"469.22711",-0.0035584,0.0089878,-0.0013577,-0.003906,0.0039328,0.0068062,0.0046543,-0.0018514
"469.22714",-0.010348,-0.0081799,0.0057158,-0.02117,-0.0039388,-0.010854,0.0025418,0.00094102
"469.2271",0.0034911,0.028973,-0.0080249,-0.0055534,-0.0095645,-0.0012726,-0.021717,0.0023676
