"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"413.20111",-0.0055551,-0.0098192,0.022235,-0.007615,0.0075153,-0.005718,0.013124
"413.09967",0.0027463,-0.0029446,0.026515,-0.036077,-0.0033776,0.046892,-0.024538
"413.25493",-0.01099,-0.0080385,0.0035058,0.0058236,-0.0094305,-0.0073429,-0.010495
"413.20029",-0.0043801,0.011833,0.0040566,-0.0064377,-0.01936,-0.0018977,0.017738
"413.20071",-0.015152,-0.0027792,-0.0026684,-0.00084345,0.010135,-0.010479,0.00093565
"413.25782",0.0091306,-0.032206,0.02121,0.0051593,0.0081571,0.0026362,0.0019683
"414.16706",-0.036923,-0.011737,-0.0034132,-0.0019011,0.010497,0.016128,0.0092017
"414.20368",-0.013905,-0.0021112,0.022359,-0.035167,0.024091,-0.0085252,-0.0045588
"414.25806",-0.010723,-0.017535,0.0018569,0.00030841,0.0052152,0.013739,-0.006065
"414.20395",-0.012145,-0.0029794,-0.0031294,0.0022845,0.0090965,-0.0083607,0.0023602
"414.20393",-0.0099723,0.0012348,0.012518,-0.0092726,-0.0035831,-0.0032714,-0.0049401
"414.26132",0.0071508,-0.027842,0.017771,0.0050164,0.0085107,0.0017781,0.005641
"415.30648",0.0026731,0.0092983,-0.0051687,-0.0001424,-0.01637,1.994e-05,-0.00071974
"415.18993",-0.022437,-0.018069,0.048327,-0.0046352,-0.0026428,-0.025464,0.0066044
"415.21625",-0.0061804,-0.010878,0.0059938,0.00036014,-0.006799,0.0092579,-0.0019653
"415.28186",0.010066,-0.035068,0.027892,-0.0031602,0.0014885,0.0037821,-0.0041667
"415.25508",0.0070289,-0.028474,0.018705,0.0058684,0.0084349,0.0019949,0.0058286
"415.32179",-0.0083309,-0.0051836,-0.00097239,-0.0055234,-0.0047012,-0.003396,-0.0011281
"415.32214",0.012649,-0.025663,0.02138,-0.004489,-0.0063661,0.00078825,-0.0051889
"416.28522",0.0083265,-0.030263,0.025259,-0.004322,0.0013797,0.0027794,-0.0029643
"416.19867",-0.014653,-0.034242,0.02743,-0.022015,0.022828,0.0054716,0.0029352
"416.30961",0.0014995,0.014277,-0.0016053,0.001374,-0.034018,-0.0055526,-0.0095088
"416.32577",0.014802,-0.021637,0.011686,-0.015022,-0.0075432,-0.0081096,0.0032772
"416.93285",-0.0052286,-0.0051461,-0.0087161,0.0087508,0.0052054,0.0073584,0.0037512
"417.30149",0.0097462,-0.011713,0.0028359,-0.00062567,-0.0099322,0.0047288,-0.0066516
"417.26519",0.0035476,-0.0058333,0.01388,-0.0019048,-0.0037457,-0.0020191,-0.0010138
"417.26492",0.012865,-0.021938,0.019317,-0.00033851,-0.00096538,0.0033163,-0.0038336
"417.28743",0.0013471,-0.0086118,0.0054768,0.005757,-0.0067016,3.6487e-06,0.012
"417.17591",0.0060678,0.041171,-0.013538,0.0033019,0.015031,0.036064,-0.032877
"417.32281",-0.0080925,0.0061298,-0.0073563,0.0042236,-0.0060566,0.0044815,0.0013917
"417.33789",0.0049012,-0.0080819,0.0036821,0.00081053,-7.2669e-05,0.002598,-0.0030723
"417.3377",0.015073,-0.030671,0.0025686,0.0010913,0.0023482,0.004344,-0.0019544
"417.93433",-0.0052635,-0.0051353,-0.0090244,0.0088947,0.0048818,0.007589,0.0034205
"418.29651",-0.0055559,0.010456,-0.0086276,-0.003984,0.0021304,-0.010648,0.007342
"418.26859",0.0054739,-0.0099977,0.018044,-0.0017561,-0.0041475,-0.0010664,-0.0023583
"418.30487",0.015353,-0.02561,0.013686,0.0012433,-0.0097765,0.0066728,-0.0094897
"418.28129",-0.018675,-0.0014185,0.0013118,-0.0025269,0.0096639,-0.0034416,0.0076014
"418.2635",-0.032357,0.0035132,-0.0021095,0.011209,-0.014991,-0.023028,0.024986
"418.21402",-0.0091693,-0.020485,0.024259,-0.038489,0.028165,-0.00074679,-0.012832
"418.21423",0.0011031,-0.026302,0.026376,-0.037014,0.031395,-0.0041179,-0.01179
"418.32611",-0.0086122,0.0064636,-0.0066297,0.004486,-0.0074694,0.0032832,0.00078516
"418.34126",0.017592,-0.021767,0.0030641,-8.2789e-05,0.0081539,-0.0075731,-2.1197e-05
"418.92961",-0.0064884,-0.0072092,-0.010254,0.01089,0.010067,0.0086799,0.002454
"419.07319",0.039349,0.015444,-0.0013933,0.0042505,-0.0010516,0.0035212,0.0004592
"419.18665",0.0094105,-0.025993,-0.025688,-0.00077739,-0.06313,0.0032085,-0.011908
"419.29357",0.00029738,0.0023902,-0.0093484,0.0031155,-0.013762,-0.0004923,-0.0030923
"419.28081",0.013165,-0.020038,0.012487,-0.0086374,0.0021003,-0.0037164,0.00066314
"419.2805",0.0098599,-0.010954,0.0077782,-0.002603,9.5901e-05,0.0062859,-0.0044534
"419.28472",-0.016733,-0.0043804,-0.0064788,-0.02369,0.016125,0.0017675,-0.03202
"419.21745",-0.0081481,-0.030514,0.025986,-0.028401,0.02207,0.0031031,-0.0097296
"419.21848",-0.011743,0.013093,-0.0032628,-0.028553,0.032262,-0.010082,0.009242
"419.28073",0.0027023,-0.003444,0.0097965,-0.0033803,-0.0011938,0.0040317,-0.0033348
"419.28082",0.0068074,-0.004814,0.0056128,-0.012516,-0.0063397,0.00041362,0.0024613
"420.23004",-0.0020812,0.0047695,0.0067801,-0.023906,0.023137,-0.0057107,-0.00068422
"420.28423",0.016351,-0.02521,0.012959,-0.010999,0.0019778,-0.0068003,0.0071078
"420.28408",0.0087061,-0.010293,0.0036228,-0.015608,-0.0041769,-0.0038535,0.0051144
"421.13061",-0.0232,-0.0092085,0.015608,0.0093613,0.0086164,7.7409e-05,0.039713
"421.29644",0.0072506,-0.015455,0.012544,0.0015799,0.00072723,0.00015973,-0.00022249
"421.30945",-0.0051983,0.0038136,-0.012234,0.008827,-0.018575,-0.0031637,-0.0041677
"421.23386",0.0069835,-0.0047944,0.0068955,0.004823,0.0075847,-0.0046663,0.018811
"421.26017",0.0017699,0.0023581,0.0030756,-0.0017596,0.00011496,0.00019323,0.00084726
"421.32999",-0.0083575,0.013253,0.01566,0.015174,-0.011195,-0.014115,0.0062593
"422.13367",-0.030565,-0.036344,0.014066,0.0048819,-0.0014049,0.0051943,-0.0027643
"422.26846",0.0042294,-0.0053078,0.0082333,0.0048797,0.0069909,0.0095606,-0.0186
"422.29958",0.0073879,-0.015773,0.012778,0.0015814,0.00067606,0.00031078,-0.00032183
"422.26357",0.0020046,0.0018758,0.0019261,-0.002631,-0.00081895,-0.0021992,0.0019496
"422.33661",0.027795,-0.010947,-0.020921,0.017007,0.017826,-0.0079312,-0.0026081
"423.03801",0.011422,-0.021403,0.021184,0.00069252,-0.0050831,0.0055551,0.00076205
"423.30232",0.013305,-0.030546,0.024319,0.0036058,0.00086817,0.0023876,-0.0033514
"423.27186",0.0085154,0.00079379,0.023522,0.0050317,-0.0059794,0.02502,-0.0078065
"423.27572",-0.0013611,-0.00022973,0.0035911,-0.0082425,0.0019514,0.00091762,0.0036224
"423.27548",-0.019241,-3.3556e-05,-0.0075509,-0.0057372,-0.0052812,0.011615,-0.0073701
"423.22737",0.015288,0.047634,-0.019856,0.0086426,-0.032523,-0.039034,-0.018349
"423.2872",-0.0025833,-0.0076112,0.00086293,0.0022066,0.0071167,-0.0002668,0.0082092
"423.34851",0.036739,-0.014181,-0.017223,0.019761,0.030063,-0.022586,0.0044125
"423.31205",0.022011,-0.0083219,0.0019186,-0.025167,0.0061493,-0.011199,0.0069937
"424.24726",0.0024354,-0.014684,0.0054789,0.0026655,-0.0069477,0.0047205,-0.0048547
"424.27895",-0.015599,0.0053201,0.0017976,0.02304,-0.039244,-0.018327,0.0026243
"424.27932",-0.0004247,0.0015933,0.0029308,-0.0095704,0.0045241,0.00015411,0.00094132
"424.27283",0.0098444,-0.0040761,0.022931,-0.011775,-0.024442,0.044214,-0.020233
"424.29085",0.0020569,-0.016528,0.0072955,0.0055272,0.0093092,0.00030319,0.0064085
"424.35187",0.032853,-0.01226,-0.016399,0.018347,0.026583,-0.019387,0.0042847
"425.16399",-0.024029,-0.0012863,-0.0024176,-0.0033746,-0.015682,-0.020918,-0.025676
"425.26794",0.016242,-0.018976,0.012061,-0.001975,-0.0033979,0.0047395,-0.0030171
"425.30278",-0.0051061,-0.0001632,-0.0018533,0.00011211,0.0071462,-0.004013,0.0085497
"425.25037",0.011266,-0.025416,0.025038,0.0022285,-0.0086597,0.0046718,-0.0056276
"425.24656",0.0062503,0.014061,-0.0049171,0.0023111,-0.008408,-0.00024746,1.0886e-05
"425.36433",0.027982,-0.013197,-0.021509,0.016744,0.015367,-0.015487,0.0065592
"426.30165",-0.0060798,0.011567,-0.0080538,0.0073039,-0.00079758,-0.0091633,0.0013811
"426.36738",0.03055,-0.009175,-0.024494,0.022223,0.02222,-0.018442,0.0034831
"427.1799",-0.0216,-0.0034767,0.0068024,0.0010994,-0.0070963,-0.00090882,0.014175
"427.17934",-0.020893,0.0016418,0.0065421,-0.0012033,0.0024832,-0.020427,7.7659e-05
"427.30454",-0.0067282,0.0081798,-0.015802,0.020788,-0.0091265,-0.0042821,0.0065915
"427.26215",0.014219,-0.030365,0.027471,-0.007736,0.0019422,-0.00021454,-0.0020165
"427.21988",-0.01237,0.0093234,0.0079972,-0.008036,0.0060716,-0.011505,0.011359
"427.2338",-0.030919,0.0071002,-0.0027753,-0.019418,-9.7333e-05,0.0013918,-0.006081
"427.23379",-0.016315,-0.011991,0.0037058,-0.0078866,-0.0024893,-0.0030668,-0.010396
"427.26162",0.0027769,-0.028297,0.027585,0.00093536,0.0050537,0.011656,-0.0057528
"427.26208",0.0030072,-0.0061344,0.0086327,-0.0049761,0.0027857,0.00042755,-0.00086573
"427.21632",-0.007064,0.0047268,0.010382,-0.011101,0.0091465,-0.0039947,0.014529
"427.35407",-0.006521,0.019977,-0.0020098,-0.010554,-0.020199,-0.012705,0.00068068
"428.18281",-0.021191,0.0027526,0.0068707,0.0036531,0.0024601,-0.02232,0.0020055
"428.18265",-0.034379,-0.004446,0.011637,0.010868,-0.019201,-0.015281,0.020098
"428.21982",-0.0073777,0.0047342,0.011494,-0.011465,0.0097964,-0.0039074,0.016285
"428.26562",0.011313,-0.02565,0.027074,-0.0070413,0.0042704,0.00092123,-0.005045
"428.26534",0.0031698,-0.021811,0.029153,-0.004463,0.0060604,0.004608,-0.0088999
"428.26551",0.0031914,-0.0064875,0.0089475,-0.0049395,0.003124,0.00037824,-0.0010387
"428.31715",-0.0058601,0.0079266,-0.0096219,0.0014563,-0.0042924,-0.011263,0.00090038
"428.87382",0.0040501,0.0080728,-0.0032283,0.0054682,-0.0034323,0.0018616,0.0045126
"429.25257",-0.0024519,-0.0014482,-0.0043514,-0.00040292,0.0071933,-0.0016561,0.0057194
"429.29743",0.0040976,-0.020059,0.016863,-0.0049787,-0.00047772,0.0038212,-0.0013124
"429.25862",0.013085,-0.031291,0.0285,-0.0016151,0.003277,0.0040836,-0.006041
"429.21201",-0.0047169,0.0080415,0.013915,-0.017594,0.0090976,-0.0015061,0.027232
"429.21728",-0.008644,0.0043559,-0.0080769,0.0030392,-0.00042728,0.0073347,0.0037074
"429.25854",0.00072531,-0.019432,0.032378,-0.010927,0.0074796,0.0068056,-0.0098095
"429.23194",0.0013113,0.0018727,0.0019785,-0.005911,-0.0017362,-0.0030411,0.0030857
"429.32046",-0.0070372,0.0075786,-0.0098054,0.0014525,-0.0059685,-0.015064,0.00025277
"430.30089",0.0082429,-0.011051,0.013321,0.0066395,0.015918,0.0018756,-0.010703
"430.33307",-0.0066758,0.004743,-0.010231,-0.0055776,0.00016053,-0.0031748,-0.0040121
"430.94842",-0.0057815,-0.0079129,-0.012219,0.009819,0.0059319,0.011689,0.0023146
"430.98438",0.017543,0.02535,-0.03378,0.033154,0.016335,0.020039,-0.020828
"431.13841",-0.033505,0.0048057,-0.01982,0.048389,-0.0064113,0.00077528,0.0067504
"431.20317",0.0033358,0.0042479,-0.0074864,0.011847,-0.0051427,0.0059894,0.0031068
"431.19036",-0.024749,-0.026189,0.037968,-0.0059763,-0.0029891,-0.021926,0.0083962
"431.19576",-0.0069986,-0.031114,0.001247,0.024464,-0.058013,0.024576,-0.03328
"431.21106",-0.0071694,-0.020761,0.0074423,0.0106,-0.01145,-0.00077352,-0.002155
"431.18316",0.026298,-0.007604,0.00083751,-0.00045511,0.0074859,-0.017673,0.024849
"431.35325",0.012499,-0.029122,0.018244,0.0032703,-0.0060107,0.0068354,-0.0078413
"431.31683",0.006202,-0.0097532,0.0084247,-0.0079537,0.0025232,0.001607,-0.0097583
"431.31697",0.0043222,-0.0093525,0.010302,-0.0048768,-0.0022946,-0.0021198,0.0019311
"431.98771",0.023573,0.027234,-0.053509,0.012536,-0.0076639,0.034974,-0.0054808
"432.17521",0.000128,0.0038664,0.0018434,-0.0014779,-0.0065169,0.0032598,0.001007
"432.19919",-0.0034841,-0.013744,0.0065594,0.018608,-0.062022,0.033951,-0.026378
"432.32051",0.0060768,-0.013638,0.013806,-0.0041679,2.0136e-05,-0.0025913,-0.00044329
"432.2069",0.0042191,0.0041886,0.0068993,0.00145,-0.014726,-0.0056146,0.013193
"432.98131",0.027264,0.023652,-0.054828,0.015621,0.013224,0.0020393,0.00056469
"433.18507",0.026554,-0.0040328,-0.00029129,-0.0074818,-0.017174,-0.013932,0.0047713
"433.21874",0.0011252,0.00010658,0.0012698,0.0068722,-0.0084761,0.001124,0.0018707
"433.24917",0.014149,-0.022802,0.017212,-0.0051143,0.00090412,0.0029392,-0.0021758
"433.29611",0.010626,-0.011655,-0.0014623,-0.0037996,-0.009968,0.0025305,-0.0032366
"433.33258",0.0040458,-0.0086249,-0.0034402,-0.0072971,-0.0049816,0.0017516,0.0062392
"433.2602",0.0024446,-0.0067357,0.0015022,-0.013096,0.0079767,-0.013164,0.0094682
"433.29631",0.0045857,0.0099115,-0.00012861,-0.022475,0.00045382,-0.0022659,0.0080409
"433.3324",0.00097853,0.0018612,0.0076228,-0.0071869,-6.6512e-05,-0.0053957,0.0035841
"434.26802",0.0053115,-0.020241,0.013186,0.00071485,-0.0090898,0.0039517,-0.0073175
"434.26357",0.0053014,-0.014674,0.0067901,-0.016801,0.010014,-0.014337,0.0097021
"434.336",0.012442,-0.025479,0.018086,-0.0017074,-0.00071159,0.0014998,-0.0052614
"434.33595",0.0038341,0.001167,0.0078205,-0.012296,0.011143,0.0041116,0.010515
"435.08139",0.0046035,7.594e-05,0.039157,-0.041989,-0.0046203,0.041047,-0.026069
"435.14574",-0.019641,-0.0056202,-0.0059188,0.0071812,-0.0018659,-0.0076837,-0.007417
"435.27562",0.0033805,-0.012866,0.0098996,-0.0079159,0.0046082,-0.0075527,0.0042553
"435.27148",0.0081383,-0.027629,0.018689,0.0018108,-0.0097487,0.0048694,-0.0091432
"435.31175",0.01593,0.0044008,0.010642,-0.011344,-0.0008446,0.0089967,-0.013247
"435.20049",0.027809,-0.0042245,-0.0093985,0.027512,-0.0032395,-0.033159,-0.0022781
"435.27503",0.02659,0.014059,0.013316,-0.045932,0.015391,-4.7977e-05,-0.012782
"435.31178",0.0035625,-0.0085022,0.008786,-0.0037362,0.0034112,-0.00091498,-0.0012319
"435.3486",0.026446,-0.014531,-0.026637,0.014825,0.022696,-0.00015176,-0.0056357
"436.27889",0.00725,-0.022641,0.017701,-0.0066151,0.0048663,-0.0061002,0.00226
"436.22434",-0.021682,0.04272,0.0247,-0.020794,-0.0073392,0.007794,0.022833
"436.28368",-0.0033729,-0.0014303,0.0042624,-0.001839,-0.0058148,0.009553,-0.0073786
"436.31526",0.019522,0.0066098,0.019917,-0.023724,-0.0059524,0.018778,-0.012523
"436.31527",0.0078489,-0.017475,0.015512,0.0014019,0.00074251,-3.3167e-05,0.00010821
"437.12496",-0.038396,-0.008206,-0.012059,-0.010362,0.029614,0.02949,0.024769
"437.28682",-0.0031761,-0.0015185,0.0036762,-0.0024931,-0.0058809,0.0093596,-0.0069409
"437.29098",-0.0003881,-0.0013858,0.0070618,-0.0019535,-0.0011708,-7.1778e-05,0.0012614
"437.29108",-0.018228,0.0085548,0.0081487,-0.015807,0.01498,-0.0049182,-0.010165
"437.26802",-0.0032861,-0.0045947,0.005296,-0.0066109,0.0085135,0.00059793,0.020954
"437.2908",-0.0051562,-0.0175,0.017903,-0.0076875,0.0076769,0.0067821,-0.0099205
"437.36399",0.033342,-0.017213,-0.025755,0.019309,0.028239,-0.0094035,-0.0015251
"438.12809",-0.015717,-0.0063796,0.00019605,0.00076252,0.0066856,0.0035487,0.0067246
"438.28907",-0.0045737,0.0039111,0.0015514,-0.0052694,-0.0033728,0.0088124,-0.0094771
"438.2632",0.0051812,-0.023657,0.011594,0.0021476,-0.011532,0.014761,-0.01189
"438.2944",0.00044014,-0.0001793,0.005198,-0.0015457,0.00032395,-0.0017174,0.0016673
"438.29417",0.004751,-0.035079,0.032407,0.0023102,0.0015849,0.0079876,-0.00906
"438.29378",-0.024284,0.0085366,0.011082,-0.013452,0.011584,-0.011264,-0.0072197
"438.3674",0.029147,-0.016141,-0.026363,0.018266,0.024946,-0.004723,-0.0021751
"439.28204",-0.0058106,-0.0019276,-0.0060003,0.0016178,0.0062115,0.00078412,0.0092647
"439.20822",-0.008009,0.0081463,-0.0032825,0.00089245,-8.6581e-05,0.00058485,0.002243
"439.26644",0.019008,-0.0022822,0.0083723,0.044474,0.033846,0.0022911,-0.039772
"439.30696",0.011368,-0.0027802,-0.0023128,-0.017556,-0.0064745,-0.00055027,0.0031028
"439.28567",-0.0020674,-0.0062101,0.0073663,-0.00078708,0.0049128,-0.0041864,0.0098268
"439.29644",-0.00089916,-0.031352,0.02595,0.00040411,0.0021843,0.0080214,-0.012856
"439.26225",0.021209,-0.01381,0.0056685,-0.010863,-0.0038943,-0.00066168,0.0010575
"439.29644923",-0.016812,0.0072554,0.0051397,0.00054459,0.0037985,-0.0053982,0.0003682
"439.29681",-0.0033284,0.0028568,0.0030057,0.0012291,0.00079585,0.0018793,-0.0018171
"439.37982",0.025821,-0.012033,-0.039521,0.024402,0.021314,-0.0094856,-0.0040592
"440.26824",0.0094473,-0.028679,0.017013,0.0035594,-0.0077979,0.014823,-0.012554
"440.25569",-0.022021,-0.026421,0.044051,-0.015107,-0.01373,-0.017124,-0.023875
"440.3831",0.022979,-0.022463,-0.036732,0.02765,0.018227,0.0027768,-0.003288
"441.01339",0.025699,0.014357,-0.059963,0.0093697,0.0050222,0.0019774,0.0074268
"441.30116",0.0015669,0.0014436,-0.0063813,0.006865,0.002535,0.0019752,-0.0034445
"441.2236",-0.018768,0.0074823,0.0093151,-0.029814,0.019043,-0.002551,-0.0094469
"441.30119",0.005276,0.0071429,0.00072895,-0.010126,-0.00535,0.0071093,-0.00241
"441.2589",-0.0097177,-0.018849,0.034001,-0.027111,-0.0086865,0.0082873,-0.033428
"441.26265",0.020313,-0.011165,0.0086976,-0.00030056,0.016534,0.0070793,-0.010723
"441.35895",0.033316,-0.012036,-0.018224,0.012508,0.027448,-0.015902,-0.0047037
"442.01666",0.023572,0.017979,-0.065729,0.02012,0.0031153,0.026182,-0.005723
"443.01035",0.020918,0.022341,-0.045429,0.035152,0.018718,0.015124,-0.017753
"443.17452",-0.0088218,0.0066199,0.0030359,-0.0007348,-0.0024045,0.0043543,-0.0012615
"443.27825",0.0098513,-0.018115,0.01333,-0.0016493,-0.00081453,0.0026322,-3.1609e-05
"443.25708",-0.016436,0.0071547,0.0065166,0.01218,-0.0037673,-0.0091314,0.0041758
"443.29979",-0.014289,0.0079966,-0.0076807,-0.0039393,-0.034397,-0.02733,-0.015157
"443.2782",0.0058261,-0.01223,0.0089046,0.0052522,-0.00031934,0.0033872,0.0005316
"443.25682",-0.011095,-0.031869,0.031125,-0.0088139,-0.0005279,0.0071737,-0.010292
"443.21119",-0.00026262,0.0020687,0.0088802,-0.0046747,-0.0047661,-0.0025517,-0.0052851
"443.30142",-0.019515,0.010066,0.0035081,0.015333,-0.011042,0.011477,0.041637
"443.317",0.00068637,-0.007791,0.0017134,-0.0022531,0.0015476,-0.0026105,-0.0008562
"444.26028",-0.017213,0.0073296,0.0074249,0.013157,-0.0012273,-0.0073696,0.010703
"444.2816",0.0010675,-0.0019008,-0.0012055,0.0038325,-0.00086182,0.0029128,0.0019708
"444.26022",-0.017635,-0.026509,0.030157,-0.016068,-0.00097323,0.0052803,-0.016671
"444.2818",0.0036406,0.0045889,0.00065894,-0.0057701,-0.0051462,0.0036272,0.0036044
"445.25366",-0.030583,0.0080909,0.015633,0.030026,-0.018592,-0.028479,0.024796
"445.19044",-0.023388,0.0050707,0.016156,-0.026083,0.02637,-0.010426,0.017012
"445.29658",0.019575,-0.011344,0.0091562,-0.0084833,0.00088806,-0.0013906,0.0020322
"445.19042",-0.022394,-0.0026532,0.0090517,-0.0034471,0.0019719,-0.0091765,0.011268
"445.19072",-0.01849,-0.00049706,0.012161,-0.01299,0.017455,0.0011852,0.022918
"445.19016",-0.014574,-0.0035355,0.0019093,-0.0002724,-0.0029382,-0.0047678,0.0021131
"445.33288",0.0028356,-0.0051469,0.0015676,-0.006086,-0.0020961,0.0020369,-0.0079901
"445.36927",0.0066232,-0.01668,0.0052746,0.0023517,-0.0090517,0.0031823,-0.0046486
"446.19437",-0.01346,0.0018598,0.0073982,-0.0083047,0.0072097,-0.010318,0.010434
"446.19367",-0.013951,-0.0044814,0.0060633,-0.00041752,0.0016998,-0.0013246,0.012432
"446.19367246",-0.019795,-0.0031815,0.0086674,-0.0028787,0.0037368,-0.0055062,0.014366
"446.32785",-0.0040042,0.011686,-0.01026,0.002682,0.00032774,-0.017806,0.0078945
"446.2917",-0.0014909,0.018666,0.00011357,0.0042795,0.0053718,-0.0061863,-0.0034746
"447.31191",0.010298,-0.017335,0.019053,-0.0095618,-0.002494,-0.0052609,-0.0021764
"447.22863",0.010213,-0.024964,0.01895,-0.0039356,0.0055173,-0.0034279,0.00063797
"447.31188",0.013252,-0.025705,0.019889,-0.013068,0.0016293,-0.0048349,-0.0012409
"447.20607",-0.012491,-0.0027655,0.0094114,-0.015001,0.0005231,-0.014825,-0.0096202
"447.20602",-0.021915,-0.014617,0.0055948,-0.0076807,0.0010799,-0.0014916,-0.0014937
"447.33103",-0.0023476,0.012108,-0.01191,0.00014288,0.0047477,-0.016287,0.012586
"447.34849",0.0062557,-0.015076,0.0061757,-0.0012527,-0.0020257,0.0035164,-0.0047266
"447.34762",0.003753,-0.013542,0.0052389,-0.0039322,0.0055897,0.0012269,-0.00326
"447.20648",-0.006092,0.00064318,0.00083369,0.0043143,-0.0085364,-0.0090355,0.0039266
"447.34842",0.0023709,-0.0083471,0.0013765,-0.00060049,-0.0026678,0.0031159,-0.0030214
"447.34849266",0.010702,-0.011488,0.0056555,-0.0028347,0.002026,-0.00099994,-0.0046264
"447.34858",0.0020526,-0.0070478,0.0017267,-0.00043868,-0.00098762,0.0033566,-0.0050603
"448.20941",-0.010441,-0.011241,0.023849,-0.025204,0.01582,-0.0093512,-0.0037093
"448.28354",-0.0036464,-0.019186,0.031076,-0.005943,-0.033408,0.022007,-0.014552
"448.30724",-0.011717,0.023521,-0.0053884,-0.00083732,-0.0063846,-0.0062976,-0.0034248
"448.35181",0.01002,-0.012491,0.0074895,-0.0058291,0.00099624,0.00074729,-0.0047634
"448.31622",0.018312,-0.022486,-0.0021719,-0.026096,-0.0034749,-0.015706,0.014672
"448.35195",0.003292,-0.010184,0.0042709,-0.00029275,-0.00083449,0.0037499,-0.0057314
"448.3155",0.013226,-0.024469,0.024575,-0.0089233,-0.002336,-0.0043118,-0.0035322
"449.31002",-0.011441,0.023782,-0.0051937,-0.0011096,-0.0053687,-0.0051918,-0.0023413
"449.24416",0.010422,-0.028681,0.024589,-0.0022815,-0.00010091,0.0078866,-0.0059881
"449.28686",-0.015384,-0.015089,0.02022,0.02607,-0.061522,0.038813,0.017362
"449.36419",0.023008,-0.019957,-0.037717,0.021456,0.019053,0.013137,-0.0063015
"449.3277",0.0011848,-0.00034688,0.010747,-0.0096323,-3.892e-05,-0.0027385,-0.0038342
"450.26315",0.00093911,-0.017518,0.0078558,0.0043301,-0.004462,0.0075995,-0.01245
"450.24723",0.0074374,-0.024859,0.019869,-0.0045066,0.00014494,0.011391,-0.0071569
"450.33088",0.001348,-0.00037381,0.010865,-0.0098904,0.00048053,-0.0023103,-0.0034256
"450.31369",-0.0057021,0.011032,0.0038019,-0.00076914,-0.013073,-0.0077751,-0.01977
"451.24025",0.0085097,-0.024187,0.01989,-0.0022567,0.00014425,0.011607,-0.0060329
"451.27031",-0.011249,-0.010366,0.0077836,-0.0019138,0.0070612,5.7067e-05,-0.0026947
"451.27043",0.00096813,-0.006335,0.0022284,-0.023879,-0.0070236,-0.00096295,0.0082742
"451.32839",-0.00088108,-0.0025458,-0.00091673,-0.0042423,-0.0035622,0.00099326,0.0027515
"451.33333",0.0025248,-0.0043492,0.017026,-0.011791,0.00092708,-0.00133,-0.0059388
"451.30667",-0.0095854,0.0016134,0.0071252,-0.001133,0.0061807,0.00038836,-0.0043424
