"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5"
"180.03268",0.15948,0.16698,0.16723,0.16723,0.16725
"180.04234",2.4079,2.3861,2.3821,2.3814,2.3814
"181.01694",0.41419,0.40942,0.41728,0.41715,0.41715
"181.01694612",0.9323,0.95687,0.95529,0.95499,0.95499
"181.04977",0.29168,0.28986,0.28982,0.29145,0.2915
"182.01982",1.0694,1.0607,1.0619,1.062,1.062
"183.0921",0.89123,0.89806,0.89795,0.89806,0.89806
"186.03987",0.17895,0.1864,0.18766,0.1877,0.18771
"186.07648",0.51614,0.51656,0.51547,0.51531,0.51531
"187.03512",0.41201,0.40823,0.40771,0.4076,0.4076
"187.00912",0.149,0.15075,0.15226,0.15231,0.15231
"187.08426",0.91679,0.9289,0.93286,0.93261,0.9326
"188.05576",0.36681,0.36274,0.36193,0.36192,0.36192
"189.03978",0.056137,0.063775,0.066218,0.06743,0.067429
"189.07625",0.18632,0.18951,0.19259,0.19254,0.19254
"190.07146",0.016578,0.018006,0.024547,0.025206,0.02527
"192.05886",0.037443,0.20512,0.20695,0.22307,0.22335
"192.06601",0.20997,0.22356,0.22307,0.2231,0.2231
"193.04994",0.1844,0.23696,0.23765,0.23847,0.23853
"194.04849",0.2862,0.30591,0.3387,0.34514,0.34516
"194.04852",2.3883,2.3649,2.3622,2.3617,2.3617
"199.06041",0.039069,0.069028,0.071623,0.072661,0.072698
"199.06069",0.19731,0.20415,0.20435,0.20429,0.20432
"199.09697",0.028848,0.05174,0.055318,0.055488,0.055566
"200.04047",0.10949,0.11381,0.11625,0.11644,0.11644
"200.05592",0.014411,0.04951,0.077374,0.077618,0.07762
"201.07635",0.1005,0.11128,0.11112,0.11108,0.11108
"202.09068",0.25351,0.28279,0.28256,0.28507,0.28509
"202.10774",0.11255,0.12072,0.12055,0.12057,0.12061
"203.05565",1.0651,1.0596,1.0635,1.0632,1.0632
"204.05095",0.38919,0.38474,0.38407,0.38397,0.38396
"205.07119",0.32635,0.32592,0.3252,0.32512,0.32512
"207.03838",0.36194,0.35809,0.35863,0.35912,0.35911
"211.06066",0.55987,0.61796,0.62315,0.62294,0.62294
"212.05621",0.82961,0.84806,0.84866,0.84843,0.84842
"212.05615",0.1711,0.16979,0.18107,0.18106,0.18106
"212.0746",0.13506,0.1489,0.14935,0.1493,0.14931
"212.92053",0.39301,0.39303,0.39472,0.39459,0.39459
"213.03178",0.61715,0.61632,0.61581,0.6156,0.6156
"213.08182",0.51642,0.53247,0.53143,0.53129,0.53129
"213.0874",0.12572,0.17782,0.17814,0.1786,0.17859
"214.01751",0.25182,0.27136,0.30743,0.30835,0.30835
"215.03227",0.42317,0.41833,0.41858,0.41849,0.41849
"216.0333",0.39877,0.39877,0.39791,0.39807,0.39807
"217.10788",0.84189,0.84181,0.84892,0.84887,0.84886
"218.103",0.25116,0.25331,0.2529,0.25285,0.25286
"219.05064",0.20287,0.20086,0.20264,0.20306,0.20306
"220.08235",0.035505,0.059968,0.062501,0.06248,0.062483
"221.06642",0.039957,0.042981,0.047084,0.048475,0.048498
"222.04024",0.04467,0.12909,0.12991,0.12987,0.12988
"222.99162",0.4611,0.45673,0.45572,0.45602,0.45602
"223.0973",0.12926,0.13789,0.14444,0.14439,0.14441
"224.09258",0.32663,0.32941,0.33563,0.3357,0.33573
"224.0563",0.02113,0.033978,0.037822,0.039866,0.039918
"224.09255",0.19317,0.1919,0.19418,0.19458,0.19466
"225.06131",0.075022,0.17123,0.172,0.17225,0.17226
"225.11278",0.37001,0.36658,0.36922,0.36915,0.36915
"225.11287",0.23229,0.24126,0.24379,0.24462,0.24464
"225.22213",0.51051,0.50762,0.5065,0.50638,0.50639
"227.02293",0.62393,0.68655,0.69114,0.69096,0.69095
"228.05125",0.20695,0.2061,0.21316,0.21309,0.21309
"229.11902",0.93741,0.93795,0.94406,0.94382,0.94381
"230.10337",1.058,1.0508,1.053,1.0527,1.0527
"231.13455",0.23695,0.23763,0.23748,0.2375,0.2375
"232.02846",0.17598,0.18281,0.18246,0.1837,0.18372
"233.06655",0.071724,0.11312,0.11959,0.12007,0.12007
"235.08229",0.90507,0.9071,0.90886,0.90857,0.90856
"236.09603",0.15705,0.16425,0.16429,0.16429,0.1643
"236.09245",0.037924,0.096465,0.097394,0.09784,0.097844
"236.05651",0.031085,0.03745,0.037492,0.041733,0.041828
"237.06138",0.32581,0.33637,0.33589,0.33607,0.33607
"237.08814",0.013957,0.057389,0.063942,0.063952,0.064163
"239.05605",0.2031,0.20732,0.20686,0.20757,0.20757
"241.01186",0.13958,0.1392,0.14152,0.14357,0.14359
"241.18076",0.15136,0.15044,0.15011,0.15013,0.15013
"241.10577",0.21912,0.21726,0.21685,0.21698,0.21698
"241.07946",2.0898,2.0665,2.0625,2.0622,2.0622
"242.06719",0.12103,0.12618,0.12594,0.12661,0.12661
"242.94364",0.29542,0.29306,0.29303,0.29304,0.29304
"243.0512",1.0719,1.0702,1.0703,1.0702,1.0702
"243.09837",0.2093,0.21905,0.21859,0.21852,0.21852
"243.12395",1.3496,1.3342,1.3315,1.331,1.331
"244.08273",0.23638,0.2346,0.23544,0.23545,0.23545
"244.1745",0.19676,0.19695,0.19962,0.19965,0.19965
"244.09364",0.099527,0.11443,0.12776,0.12772,0.12772
"244.96378",0.1434,0.15242,0.15409,0.15432,0.15432
"245.06682",0.086613,0.13593,0.13852,0.13923,0.13923
"246.09847",0.14889,0.14752,0.14871,0.14869,0.14871
"247.08236",0.4208,0.41644,0.41679,0.41672,0.41672
"248.11408",0.058475,0.068384,0.06868,0.071691,0.071701
"249.06159",0.12702,0.12633,0.12743,0.12839,0.12843
"251.04578",1.7529,1.733,1.7293,1.7299,1.7299
"251.0727",0.0050562,0.10805,0.1106,0.11088,0.11089
"251.07767",0.014706,0.045261,0.045172,0.045356,0.045374
"253.0647",0.35132,0.34738,0.34794,0.34797,0.34796
"253.09319",0.20046,0.19822,0.19831,0.1986,0.1986
"253.11921",0.14075,0.15792,0.1596,0.1605,0.16051
"255.08762",0.65787,0.65107,0.65515,0.65493,0.65492
"255.1603",0.069564,0.068786,0.071531,0.071519,0.071525
"255.08778",0.76783,0.78886,0.79111,0.791,0.79099
"257.06713",0.25154,0.25427,0.25575,0.25604,0.25606
"257.17569",0.25841,0.25907,0.25869,0.25902,0.25905
"257.08235",0.76189,0.77673,0.7771,0.77686,0.77686
"257.12951",0.025576,0.11647,0.11731,0.11917,0.11932
"257.10339",0.15284,0.16431,0.16689,0.16727,0.16727
"258.03847",0.063678,0.065892,0.06904,0.070942,0.070941
"258.09861",0.6149,0.64738,0.65406,0.65393,0.65392
"258.12791",0.41584,0.41422,0.41388,0.41384,0.41384
"260.11435",0.10435,0.12054,0.12382,0.12393,0.12393
"261.06187",0.006655,0.040762,0.053557,0.054768,0.054767
"261.1348",0.72356,0.72362,0.72581,0.72567,0.72567
"262.62035",1.1178,1.1632,1.1606,1.1603,1.1603
"262.93039",0.11862,0.11768,0.12464,0.12813,0.12815
"263.09726",0.67286,0.71285,0.71537,0.71543,0.71542
"265.14799",0.36445,0.36201,0.36183,0.36171,0.36171
"266.08905",0.23618,0.23403,0.23353,0.23345,0.23345
"269.06714",0.36792,0.3658,0.36575,0.36591,0.36592
"269.21212",0.29761,0.29912,0.29874,0.29863,0.29866
"271.04991",0.27885,0.28394,0.28336,0.28363,0.28363
"271.22792",0.23668,0.24034,0.23982,0.23997,0.23997
"272.12967",1.1169,1.1053,1.1029,1.1025,1.1025
"272.1199",0.010415,0.021542,0.021545,0.02634,0.02634
"272.1619",0.29287,0.30114,0.3008,0.30075,0.30077
"272.95942",0.26047,0.26162,0.2638,0.26387,0.26386
"273.09844",0.57648,0.59289,0.5934,0.5934,0.59339
"273.06223",0.1377,0.16325,0.16289,0.16405,0.16405
"274.00373",0.016118,0.020892,0.026026,0.029861,0.029862
"273.96042",0.2686,0.26998,0.27227,0.27233,0.27233
"274.105",0.020114,0.13693,0.14947,0.14944,0.14945
"274.14135",0.5726,0.56726,0.56622,0.56603,0.56602
"275.14443",0.38096,0.72007,0.73652,0.73668,0.73678
"275.1768",2.431,2.4124,2.4071,2.4065,2.4065
"275.08931",0.16915,0.16797,0.16772,0.16834,0.16833
"277.0931",0.078879,0.11646,0.11742,0.11774,0.11776
"278.11887",1.8912,1.8734,1.8719,1.8713,1.8713
"278.11504",0.94381,0.93815,0.93856,0.93825,0.93824
"279.09323",1.2834,1.3955,1.393,1.3931,1.3931
"279.17169",0.91802,0.90737,0.91458,0.91478,0.91478
"279.17168",2.3658,2.3392,2.334,2.3333,2.3332
"280.02877",0.14776,0.18068,0.18196,0.18201,0.18201
"283.05644",0.69061,0.71008,0.70852,0.70921,0.70927
"283.09414",0.31513,0.33646,0.34351,0.34414,0.34414
"285.08442",0.34316,0.33985,0.35255,0.35613,0.35622
"286.97502",0.10658,0.18049,0.18074,0.18131,0.18131
"287.05636",0.49474,0.49056,0.48974,0.49096,0.49096
"287.07731",0.079074,0.07859,0.089243,0.091264,0.091271
"288.10959",0.035453,0.035043,0.044972,0.04503,0.045036
"288.93676",0.3717,0.37002,0.36951,0.3696,0.3696
"288.97225",0.1033,0.13261,0.13389,0.13444,0.13444
"289.94905",0.19756,0.19564,0.19596,0.19637,0.19637
"290.93423",0.37157,0.3702,0.36965,0.36976,0.36976
"291.09882",0.20295,0.20201,0.21359,0.21537,0.21537
"292.08066",0.82001,0.8146,0.82133,0.82139,0.82147
"296.94358",0.6971,0.69164,0.69077,0.69055,0.69056
"297.10954",0.57017,0.566,0.56475,0.56459,0.56458
"298.08704",0.29149,0.29717,0.29676,0.29666,0.29671
"298.06345",0.43025,0.71188,0.71053,0.71043,0.7105
"299.05406",0.86555,0.86848,0.87077,0.87058,0.87057
"299.00637",0.30636,0.33307,0.34846,0.34845,0.34845
"300.03928",1.869,1.8487,1.8446,1.8453,1.8453
"301.09339",0.7322,0.73875,0.74314,0.74316,0.74316
"303.16088",0.93817,0.92861,0.93109,0.9313,0.93129
"304.10437",0.073763,0.13304,0.13284,0.13283,0.13285
"305.13552",0.030702,0.032373,0.040906,0.044224,0.044225
"309.20507",0.33967,0.34253,0.34198,0.34221,0.34221
"311.09891",0.016182,0.021378,0.021861,0.031951,0.032077
"313.09371",0.79704,0.80114,0.80758,0.80787,0.80787
"313.23858",0.096025,0.11104,0.1108,0.11079,0.1108
"314.05029",2.3627,2.3388,2.3337,2.3339,2.3339
"314.1252",0.069593,0.15756,0.17087,0.1721,0.1721
"315.13561",0.002146,0.17695,0.177,0.17698,0.17702
"315.16769",0.0090596,0.016715,0.025971,0.028859,0.028981
"315.12444",1.3332,1.3195,1.3186,1.3188,1.3188
"316.96802",0.33139,0.33409,0.3337,0.33386,0.33387
"317.14695",0.77422,0.77233,0.77114,0.77089,0.77088
"317.15102",0.026824,0.12105,0.12477,0.12474,0.12474
"318.16744",0.061818,0.088567,0.093998,0.094582,0.094609
"321.13235",0.39434,0.38976,0.39111,0.39104,0.39104
"321.14602",0.46207,0.50594,0.50923,0.50923,0.50922
"321.24382678",0.37707,0.3918,0.39093,0.39096,0.39096
"323.07722",0.1546,0.15314,0.17013,0.17069,0.17073
"323.09906",0.079153,0.092116,0.09921,0.099818,0.09983
"323.22312",0.80758,0.79839,0.79673,0.79651,0.7965
"324.02341",0.14416,0.14701,0.14688,0.14688,0.14688
"324.16524",1.776,1.7684,1.7648,1.7643,1.7643
"325.18482",0.4312,0.42861,0.43151,0.43176,0.43175
"327.16932",1.3486,1.3867,1.3927,1.3923,1.3923
"328.24978",0.17955,0.18388,0.19887,0.19965,0.19965
"329.18354",0.27922,0.28305,0.28319,0.2834,0.2834
"330.16783",0.34257,0.34356,0.34292,0.34281,0.34281
"332.1173",1.0812,1.0846,1.0866,1.0874,1.0874
"333.22052",0.54665,0.55316,0.55276,0.55275,0.55275
"335.16163",1.9083,1.8948,1.8909,1.8903,1.8903
"335.22078",0.12965,0.13107,0.13098,0.13101,0.13108
"336.13039",0.42974,0.42798,0.42952,0.42971,0.42972
"337.23654653",0.2877,0.28615,0.28576,0.28569,0.2857
"338.1464",0.91739,0.93879,0.93737,0.93723,0.93728
"339.09606",1.7864,1.771,1.7671,1.7681,1.7681
"339.1567",0.83934,0.83083,0.84447,0.8453,0.84529
"339.15786",1.293,1.2809,1.2808,1.2807,1.2807
"339.20919",1.0205,1.0094,1.0075,1.0072,1.0072
"340.20347",0.058002,0.070322,0.071131,0.071115,0.071124
"342.09723",1.6779,1.659,1.6565,1.6562,1.6562
"345.17823",0.29879,0.3073,0.30811,0.30829,0.30828
"346.16218",0.099918,0.13893,0.14047,0.14045,0.14046
"347.23635",0.075478,0.078,0.080127,0.085444,0.085444
"350.08874",2.0343,2.0125,2.0082,2.0076,2.0076
"353.10965",0.41669,0.41484,0.42271,0.4228,0.4228
"355.14339",0.93905,1.0166,1.0166,1.0164,1.0164
"355.20276",0.27591,0.3141,0.31454,0.31444,0.31444
"355.32205",1.805,1.785,1.7829,1.7825,1.7825
"358.94495",0.32237,0.3246,0.32759,0.32767,0.32767
"359.15739",0.20152,0.22654,0.22638,0.22672,0.22672
"361.23651",0.0011727,0.082832,0.083464,0.083588,0.083637
"363.14569",1.1292,1.1214,1.1189,1.1186,1.1186
"363.25228",0.10315,0.13722,0.13821,0.13816,0.13817
"363.25217",0.29386,0.29259,0.29261,0.29266,0.29268
"363.20994",0.08016,0.10351,0.10451,0.10727,0.10747
"365.14295",2.9209,2.8911,2.8849,2.8839,2.8839
"365.23675",0.29645,0.31731,0.31665,0.31695,0.31699
"366.16746",0.704,0.71647,0.71738,0.71728,0.71727
"367.21278",1.5266,1.5105,1.5082,1.5077,1.5077
"368.19205",1.2579,1.2471,1.2444,1.2447,1.2447
"373.14825",0.42417,0.42147,0.42058,0.42045,0.42047
"373.16368",0.17102,0.23725,0.25996,0.2599,0.2599
"377.25529",0.54664,0.54088,0.53998,0.54007,0.54006
"377.08635",0.73339,0.73094,0.72949,0.72925,0.72924
"377.23387",1.102,1.0909,1.0885,1.0882,1.0882
"379.10927",2.0357,2.086,2.084,2.0836,2.0836
"382.29673",0.1186,0.13146,0.13617,0.13628,0.1363
"382.84249",1.1073,1.133,1.1306,1.1315,1.1315
"384.27576",0.47106,0.48467,0.48409,0.48421,0.48426
"385.16965962",0.69444,0.68988,0.69606,0.69589,0.69588
"385.06779",2.4537,2.4361,2.4409,2.4404,2.4404
"385.05028",0.98786,0.98184,0.99379,0.99693,0.99692
"386.93984",0.34701,0.35057,0.35337,0.35342,0.35342
"387.11481",0.32966,0.3367,0.33633,0.33752,0.33752
"387.94103",0.35678,0.36066,0.36358,0.36362,0.36361
"388.21074",0.62761,0.62388,0.62289,0.62289,0.62288
"391.14943",1.1101,1.1001,1.1013,1.1009,1.1009
"391.14937",2.9332,2.9063,2.8999,2.8989,2.8989
"399.00122",1.5632,1.5482,1.57,1.57,1.57
"399.15098",0.92715,0.91987,0.91815,0.91872,0.91871
"400.95534",0.30571,0.31098,0.31423,0.3144,0.31439
"401.95656",0.30235,0.30765,0.31102,0.3112,0.3112
"405.26505",0.89845,0.90572,0.90875,0.90844,0.90843
"406.2685",0.18212,0.32695,0.33913,0.33948,0.33948
"408.28317",1.236,1.223,1.2365,1.2365,1.2364
"409.19053",0.49942,0.49373,0.49267,0.49251,0.49251
"410.289",1.1812,1.1737,1.1721,1.1718,1.1718
"411.14842",2.0624,2.0385,2.034,2.0334,2.0334
"411.35929",0.88929,0.90036,0.89839,0.89831,0.89838
"413.29142",0.57499,0.58393,0.58318,0.5834,0.58339
"414.3085",0.3281,0.32584,0.33029,0.33057,0.33057
"415.14055",2.2797,2.2612,2.2591,2.2584,2.2584
"415.21634",0.6974,0.69217,0.69253,0.69238,0.69238
"415.97233",0.35726,0.36875,0.37298,0.37319,0.37319
"417.28591",0.45605,0.45279,0.46636,0.46652,0.46668
"418.11275",0.58178,0.57511,0.57423,0.57414,0.57413
"421.29649",0.57088,0.57196,0.57225,0.57213,0.57213
"429.23211",0.030466,0.030127,0.14981,0.17424,0.17424
"432.24303",0.28352,0.30807,0.30739,0.3076,0.30761
"433.21875",0.19951,0.23773,0.23763,0.23825,0.23826
"434.19775",1.5998,1.5868,1.5848,1.5849,1.585
"435.31125",0.38941,0.38557,0.3848,0.38468,0.38468
"436.13128",2.0282,2.0047,2.0002,1.9997,1.9997
"440.17761",0.57177,0.56652,0.56573,0.56705,0.56704
"441.26281",0.92718,0.94503,0.9449,0.94467,0.94466
"443.257",0.79538,0.81893,0.82357,0.82347,0.82346
"445.2401",1.8197,1.7996,1.7996,1.7992,1.7992
"445.25467",0.6262,0.63774,0.63644,0.63624,0.63624
"445.19044540",1.4138,1.3999,1.3989,1.3989,1.3989
"446.25775",1.4941,1.4885,1.4881,1.4881,1.4881
"446.1519",2.4894,2.4831,2.4864,2.4858,2.4858
"447.31176",0.44506,0.44428,0.44333,0.44327,0.44327
"448.30728",0.15559,0.26458,0.26452,0.26444,0.26444
"449.24428",0.058389,0.087659,0.090431,0.09061,0.090609
"451.27059",0.17387,0.17212,0.17191,0.17218,0.17218
"453.2864",0.15933,0.17523,0.17631,0.17641,0.17641
"453.28575",0.55665,0.5904,0.58942,0.58999,0.58998
"455.24208",0.30017,0.30044,0.30144,0.30134,0.30135
"457.25748",0.29999,0.29806,0.29957,0.29953,0.29954
"461.25447",2.0463,2.0334,2.0289,2.0289,2.0289
"463.30707",0.32843,0.32527,0.32457,0.32502,0.32502
"465.30501",1.6082,1.664,1.6624,1.662,1.662
"465.30512",1.5686,1.6005,1.5984,1.5979,1.5978
"465.30501702",1.5131,1.5721,1.5708,1.5705,1.5705
"465.3049",1.4003,1.4649,1.4637,1.4634,1.4634
"465.30502",1.7011,1.7576,1.7558,1.7555,1.7555
"465.30483",0.74053,0.79665,0.79565,0.79544,0.79543
"465.35882",0.062745,0.070056,0.071351,0.073566,0.073569
"465.28368",0.30659,0.4828,0.48267,0.48266,0.48266
"466.23512",1.0594,1.0768,1.0749,1.0762,1.0762
"467.33818",0.97218,0.97807,0.97727,0.97694,0.97693
"468.15171",0.29899,0.3375,0.35037,0.35281,0.35281
"472.92502",0.4178,0.42976,0.43329,0.43331,0.4333
"475.26766",0.81865,0.83462,0.84283,0.84411,0.84412
"476.23767",1.7381,1.7188,1.7152,1.7151,1.7151
"476.27869",0.70593,0.69782,0.69631,0.69614,0.69613
"476.27804",1.2873,1.3069,1.3116,1.3116,1.3116
"478.29431",0.27384,0.29376,0.29399,0.29409,0.2941
"479.24739",1.2008,1.1869,1.1868,1.1864,1.1864
"482.23015",0.48664,0.48441,0.48378,0.48511,0.48513
"482.29023",0.45127,0.52242,0.53259,0.53301,0.533
"483.2038",1.3271,1.3118,1.3088,1.3085,1.3084
"483.31425",0.55641,0.55012,0.56412,0.564,0.56401
"483.40602",1.8621,1.853,1.8502,1.85,1.85
"485.30425",0.74101,0.73537,0.74519,0.74509,0.74508
"485.15199",0.66441,0.65682,0.6556,0.65547,0.65546
"485.32529",0.63527,0.63551,0.63504,0.63482,0.63482
"486.20126",0.83202,0.84698,0.85101,0.85159,0.85161
"486.94048",0.40979,0.42247,0.42716,0.42727,0.42727
"492.34538",1.0208,1.022,1.0214,1.0211,1.0211
"493.33598",0.34076,0.35618,0.35859,0.35903,0.35904
"493.33596",0.36856,0.38015,0.38217,0.3825,0.38251
"493.33591",0.36444,0.3902,0.39115,0.39167,0.39168
"495.33333",0.20548,0.20917,0.20871,0.20979,0.20979
"496.22174",0.49678,0.53178,0.53475,0.53459,0.53459
"497.34076",0.80053,0.81695,0.81683,0.81661,0.81662
"499.26644",1.7412,1.7469,1.743,1.7425,1.7424
"500.91961",0.37722,0.3808,0.38249,0.38249,0.38249
"501.92106",0.53772,0.55059,0.55447,0.55445,0.55444
"502.21967",0.47558,0.51072,0.51582,0.51581,0.51581
"504.30955",0.29555,0.29756,0.29702,0.29797,0.29799
"510.23711",0.19458,0.2071,0.20664,0.20665,0.20666
"511.26542",0.7144,0.73757,0.7411,0.74086,0.74085
"511.27313",0.49521,0.48973,0.48864,0.48902,0.48902
"513.28895",0.27028,0.26927,0.26919,0.27155,0.27155
"513.34318",0.27021,0.26929,0.2694,0.27022,0.27022
"515.41016",1.4989,1.4882,1.4942,1.4943,1.4943
"516.2939",0.17849,0.2333,0.23345,0.23433,0.23432
"520.32771",1.9942,1.9799,1.977,1.9763,1.9763
"521.2397",0.97679,0.97619,0.97412,0.9743,0.97429
"521.23997",1.312,1.3006,1.299,1.2993,1.2993
"521.33041",0.1162,0.15171,0.15455,0.15514,0.15519
"521.32337",2.3887,2.3739,2.3689,2.3681,2.3681
"521.45763",0.18709,0.18665,0.1865,0.18649,0.18651
"526.2479",1.6616,1.7009,1.6976,1.6977,1.6977
"532.87526",0.37843,0.40443,0.40574,0.40592,0.40591
"535.22286",2.1179,2.094,2.09,2.0893,2.0893
"539.13902",1.0818,1.0821,1.0803,1.08,1.08
"540.2642",0.45605,0.58272,0.58212,0.58244,0.58243
"540.36668",2.5369,2.5155,2.5099,2.5093,2.5093
"543.25503",2.1825,2.1863,2.1821,2.1814,2.1813
"543.33564",0.010693,0.18926,0.18884,0.18891,0.18893
"544.26583",1.0644,1.0528,1.0505,1.0502,1.0502
"551.30443",1.0619,1.0516,1.0494,1.0491,1.049
"551.3234",0.36771,0.36789,0.36711,0.36734,0.36734
"559.47118",0.13716,0.1657,0.16595,0.16618,0.16618
"569.24728",2.2772,2.2619,2.2569,2.2569,2.2569
"580.36174",0.90774,0.89833,0.89644,0.89658,0.8967
"589.30355",0.90137,0.89147,0.89112,0.89282,0.89287
"593.32472",2.6083,2.612,2.6069,2.6061,2.606
"595.35071",1.9178,1.8988,1.8947,1.8957,1.8957
"596.52612",0.10584,0.10467,0.12685,0.12699,0.12711
"606.34136",0.47753,0.49278,0.52709,0.53046,0.53047
"609.22695",1.9535,1.9383,1.9381,1.9374,1.9374
"613.30026",0.82619,0.85364,0.85741,0.85844,0.85846
"616.89825",0.40539,0.45659,0.46346,0.46337,0.46337
"629.31123",0.80868,0.81373,0.81236,0.81765,0.81765
"631.51572",0.19247,0.3673,0.36834,0.36917,0.36917
"641.55178",0.36811,0.36636,0.3678,0.36768,0.36768
"651.29352",2.6245,2.6002,2.5945,2.5936,2.5936
"677.28672",1.749,1.7353,1.7349,1.7344,1.7344
"689.35279",0.63673,0.6321,0.63132,0.63174,0.63173
"73.02806",0.6049,0.60699,0.60768,0.60777,0.60779
"73.02806495",0.54008,0.53494,0.53647,0.5363,0.53632
"74.02333",0.39536,0.41415,0.41332,0.41319,0.41321
"75.00735",0.12165,0.1221,0.12228,0.12226,0.12228
"79.95606",0.16008,0.21309,0.21307,0.21472,0.21472
"85.02804",0.16953,0.18247,0.18287,0.18281,0.18282
"85.06441",0.79669,0.79419,0.79243,0.79229,0.7923
"87.00733",0.23546,0.24172,0.24128,0.24144,0.24143
"89.02289",0.91261,0.91017,0.91003,0.90973,0.90972
"92.92662",0.53774,0.54816,0.56049,0.56677,0.56676
"93.04441",0.1979,0.23159,0.23129,0.23131,0.23132
"94.02843",0.12461,0.12424,0.12543,0.1254,0.1254
"94.97946",0.22978,0.22737,0.23698,0.23753,0.23754
"94.97941",0.01771,0.0537,0.05462,0.054827,0.054837
"96.95874",1.1924,1.1787,1.1769,1.1788,1.1788
"96.95871",0.016872,0.020838,0.032096,0.032398,0.03244
"99.00741",0.16389,0.23579,0.24359,0.24634,0.24634
"99.04377",0.026615,0.026554,0.049689,0.049939,0.04995
"99.00739",0.34552,0.34258,0.34198,0.34217,0.3422
"99.00733",0.75109,0.74611,0.7455,0.74561,0.74562
"99.92433",0.66174,0.65463,0.65431,0.65417,0.65416
"99.92445",0.1665,0.17527,0.17614,0.17642,0.17642
"99.9244",0.1385,0.13897,0.14012,0.1401,0.1401
"99.92438",0.30837,0.33602,0.33528,0.33569,0.33569
"99.92441",0.014693,0.032339,0.044987,0.044984,0.044985
"99.92434",0.81436,0.80491,0.80428,0.80406,0.80405
"99.92434145",0.84243,0.83398,0.83303,0.83283,0.83282
"100.92455",0.89618,0.88607,0.88509,0.88482,0.88481
"101.05948",1.2379,1.2239,1.2238,1.2234,1.2234
"102.05473",0.17164,0.18214,0.19844,0.19884,0.19884
"103.0388",0.15151,0.19142,0.191,0.19097,0.19102
"103.03873",0.43449,0.43687,0.43647,0.43637,0.43637
"102.95553",0.24138,0.24682,0.24908,0.24917,0.24919
"104.03404",0.10966,0.15548,0.15605,0.156,0.15602
"105.01806",0.011114,0.071555,0.071419,0.071406,0.07142
"106.04112",1.2316,1.22,1.2187,1.2186,1.2186
"107.04899",0.19074,0.20262,0.20793,0.20883,0.20884
"107.049",0.30294,0.30341,0.30274,0.30284,0.30284
"108.03226",0.72186,0.72649,0.72827,0.72803,0.72804
"108.04426",0.24699,0.26274,0.27071,0.27094,0.27094
"108.04417",0.54788,0.5427,0.54985,0.54974,0.54973
"108.90077",0.56935,0.62778,0.62696,0.63316,0.63315
"109.02828",0.0018389,0.022766,0.03743,0.037783,0.037787
"109.00305",0.020596,0.067942,0.072452,0.072955,0.072975
"109.00301767",2.0074,1.9982,2.0021,2.0021,2.0021
"109.03387",0.20664,0.24452,0.25198,0.2519,0.2519
"110.02351",0.057095,0.14117,0.14177,0.14177,0.14178
"110.89778",0.44481,0.49729,0.4962,0.50625,0.50625
"111.01869",0.12869,0.16562,0.16527,0.16527,0.16526
"112.03916",0.29966,0.31157,0.3309,0.3311,0.33111
"113.02322",0.17881,0.18993,0.18967,0.18977,0.18978
"112.9845",0.15198,0.15183,0.15796,0.15791,0.15791
"113.04137",1.6013,1.6364,1.6572,1.6581,1.6581
"114.93275",0.88673,0.87695,0.87623,0.876,0.87599
"114.93279",0.32845,0.32477,0.32497,0.32498,0.32498
"114.93286",0.044291,0.047418,0.055963,0.055979,0.056001
"114.93274",0.91927,0.90873,0.90784,0.90759,0.90758
"114.93274345",0.57405,0.5674,0.56787,0.56773,0.56772
"115.0388",0.29863,0.29664,0.29809,0.2984,0.2984
"116.04939",0.14975,0.27962,0.27926,0.27918,0.27919
"116.04934",0.046784,0.063003,0.063386,0.066033,0.066032
"116.04946",0.45931,0.45796,0.45723,0.45708,0.45708
"115.98835",0.10845,0.10832,0.11123,0.11139,0.11139
"116.07047",0.44366,0.43998,0.44065,0.4405,0.44051
"116.92743",0.077632,0.089196,0.08902,0.089092,0.0891
"116.92732",0.074973,0.082514,0.086186,0.086159,0.08617
"116.92733",0.2003,0.19802,0.2003,0.20025,0.20026
"116.92731",0.62952,0.62228,0.62171,0.6215,0.62149
"116.92731381",0.24693,0.24439,0.24498,0.24491,0.24491
"116.92733126",0.017363,0.05448,0.05713,0.057176,0.057189
"116.92737",0.28048,0.27723,0.28006,0.28042,0.28044
"116.92742",0.23274,0.23758,0.23818,0.23842,0.23844
"116.92734",0.053305,0.091398,0.091985,0.0938,0.093814
"116.9273110",0.14874,0.15044,0.15126,0.15125,0.15125
"116.92735",0.20899,0.20716,0.20797,0.20791,0.20791
"116.92731845",0.28999,0.28804,0.28884,0.2888,0.28881
"116.92736",0.11504,0.11604,0.13287,0.1331,0.13311
