"Sample","SA1","SA2","SA3","SA4","SA5","SB1","SB2","SB3","SB4","SB5"
"Label","A","A","A","A","A","B","B","B","B","B"
"163.14833310","35759397.04928","39384264.66083","34019316.93883","34780191.95249","34434893.57564","72610298.0588","73838996.4253","74977614.37173","74404589.25603","74013827.35787"
"164.09015","7596278.53685","8297190.24713","7358640.93111","7493613.7323","7253803.36076","7793392.53868","7116765.59007","7167386.76595","7260146.85237","7219538.97923"
"164.15178","439724.84567","569407.22177","428972.89019","408220.81704","546762.2071","522408.59168","459591.59503","424702.84647","402495.9409","408045.4712"
"164.15167","3803486.87956","4339469.09874","3751668.94782","1736683.23093","3618861.18479","8180695.09279","8476636.78524","8390475.09034","8490782.87278","8408177.31395"
"165.11386","13036690.38735","13066978.97427","12905886.18718","12581684.20274","12740882.83159","12564440.00296","12429119.63854","12253615.38703","12276133.08407","11989771.07701"
"165.56742","13786889.1618","17258821.89421","13899024.93827","14172198.80576","14255442.71728","15033167.98583","15167851.87211","15619258.28334","15857853.41747","16653716.42625"
"166.06895","2271358.22351","2718997.3173","2383683.64558","2223287.21871","2360814.76961","2448858.98581","2499233.55526","2531763.46154","2488037.53827","2719818.39449"
"166.11702","875737.24557","2540500.87779","608439.86287","997725.60808","895447.44108","825405.36467","585504.47324","841270.95024","2254967.45816","609286.45487"
"166.56551","340685.85587","541395.42788","320579.73887","372555.99252","416841.7015","510785.50424","385528.71234","454505.5318","489107.40612","602814.35347"
"167.0705","10370441.35846","11021498.56841","10655273.28574","10547950.64096","9973007.39377","9154594.42197","9400736.61984","6323760.32382","10899474.84525","9750341.76782"
"167.08579","124526475.68717","123306196.60352","123189187.91046","120837945.11549","125430511.45096","134959254.4745","121616870.5381","115770787.91049","121085568.06911","122750596.96238"
"167.08552","22172063.07973","22606872.66182","22949616.57081","23823697.67665","26135136.85212","13488714.17106","12230468.62609","4170774.28554","12247.24259","205595.96267"
"167.08564","761377.23812","5431679.50249","8459866.1489","9393380.82701","14344695.80047","24043321.86738","28844777.72923","25782652.18705","29051650.5839","24153848.39876"
"168.0201","134514836.79796","104358961.07982","101715570.09148","105926448.84661","102974637.56931","127764923.2705","119435775.30262","120689945.25389","122631735.46766","126375661.44791"
"168.08909","15736977.77882","15701170.22817","15964133.01034","15111292.14953","15828786.86054","17051958.49938","15255470.58517","14414815.82644","14942361.57633","15347165.95625"
"168.07389","520553.28529","801522.39133","797513.2177","723084.93401","812733.39513","748094.35093","794628.98993","782054.53862","770095.61832","825062.85574"
"168.08876","2984068.19919","2988129.64496","3026731.19152","3105794.59001","3361979.41394","1615420.03506","1745689.08052","588217.45324","1001.45144","9823.47516"
"168.08888","142535.39625","516501.03883","688025.3193","761663.76247","1434040.74475","3137919.82786","3561559.31459","3262187.87861","3801057.57174","3103342.76454"
"168.17496","170646978.64812","155521656.80321","132931716.81309","138311202.70949","141119796.0289","144137446.36223","141809622.22841","167137090.03121","137608902.94931","141131323.78421"
"168.52071","18628470.17361","13073800.56025","10233349.08794","9388429.72679","11173462.0745","13511521.85805","13785767.5849","17422436.32291","11884559.55451","18006316.42775"
"169.09257","386198.40156","516603.1716","621460.29401","618746.84288","583447.49899","815527.70404","666898.13471","674185.42542","370602.66955","706832.02423"
"169.12321","397171.82022","5597538.17005","5539207.56617","5435287.79728","6379824.5227",NA,NA,NA,NA,NA
"169.01819","32819302.22835","28626394.66959","25722122.13421","28056626.75906","27797864.53387","33653404.85055","31723011.5509","32333052.69103","31750889.39149","30004194.02348"
"169.17828","18778770.55829","16752905.61288","14342688.25186","18633098.85636","14912376.38287","18064251.47713","15314861.84087","17806875.65962","15074261.02668","15288159.0791"
"169.62491","110226.92071","765340.00176","1058913.99883","1044251.72987","1265177.18314",NA,NA,NA,NA,NA
"170.0967","20501390.9815","18573100.9197","19124139.03591","18071765.21712","19228817.73809","19051922.7252","16390819.64467","17969674.95871","17455107.99233","21501354.28381"
"171.09982","2004294.18765","1831876.03713","1739043.95229","1924257.51692","2036176.24389","1697242.43171","1373798.54064","1264005.11242","833799.558","854218.91078"
"171.09175","551476.64412","1204594.07808","1836634.90736","1513268.91414","2040736.88957","2589485.80515","2865167.74682","2874489.56564","2901585.78244","2821158.59631"
"171.13885","53752797.66084","61486942.12967","55220336.25037","58515672.74932","61530922.86814","64947673.98655","69410692.78667","78435983.04152","72972224.10407","75532358.32878"
"171.64052","10530884.4973","12676460.4493","11039047.83303","11632430.56586","11979682.59546","13020564.36894","13641117.50779","16170877.17786","14427364.95999","15525747.55892"
"172.09533",NA,"2154.78222","3361.33911","4216.29382","7143.82116","100218.51656","172348.74058","81568.56818","83717.08265","191403.69359"
"172.1698","34342306.5813","26338987.70525","22978854.24467","34703559.79178","36018639.36024","38048723.36897","41460813.61298","16514609.25502","30796793.70513","30810814.90549"
"173.13284","18756229.39081","6791698.91892","5550476.98363","7543856.82549","11705866.24494","7146846.04733","3890009.76232","3781576.6239","7234449.05153","13828957.18134"
"173.17311","3366371.52149","2666712.68164","2387921.64733","3373028.01208","3706551.70666","3709521.85357","4212716.1942","1583882.65205","3067359.04928","1419480.91208"
"173.16509","8323990.58141","7073062.2964","7950848.1454","7649844.99823","8815806.51919","7037460.32326","8496239.38726","6092401.54715","7014650.35771","7328446.79275"
"174.16854","674554.66192","508713.00271","556075.27977","302972.31335","658252.56525","493140.27583","668552.54837","389191.49295","532871.62185","566672.69237"
"174.136","2393504.8898","786166.61332","678794.69044","859066.44971","1504191.54767","887057.57356","480371.78725","99485.25975","505286.93686","2139279.67494"
"174.57665","66338628.07802","73778389.89737","67439259.54759","66698515.64789","67817923.91658","72448879.7831","81796148.09275","91412676.23935","80644878.57889","84176581.14329"
"175.07834","12237194.65205","14189995.52235","13436723.85963","12208379.63067","12620935.72287","14395648.24755","14401642.41072","17628795.69593","15813665.9735","15590207.87012"
"176.00887","2096176261.90807","1989434756.28456","1934889670.98361","1949072427.8413","2007281639.45502","2074841155.01586","1905550911.37623","1911356289.11893","6412841.32557","2201980455.64333"
"176.07082","3089212.12575","3312099.60637","2954553.373","2889968.56098","3292020.22363","2935344.84216","2603549.64716","2391315.83614","2380894.73519","2334383.59111"
"176.08758","4088588.98379","6129998.48962","4873831.97265","5043896.9065","4852048.79022","5623986.19266","6168823.19365","6411097.96327","6841249.84605","6931701.35823"
"176.5106","163082053.25109","155767855.42139","146695907.51264","151607680.50803","154860483.53825","157326785.49453","147397646.79537","144496033.79457","148655509.07328","170895666.39217"
"176.57412","15329268.93385","19751787.74274","15956063.79974","16408598.08797","16948233.60517","18125603.20334","18599561.23064","19034269.11224","20408145.38984","20977046.61189"
"176.58962","621600.08954","493853.38498","666216.63625","513721.75638","724940.43513","901113.4764","990126.68693","904031.86423","1191943.62905","1118594.7563"
"177.07418","245683.39627","262280.1498","110542.4394","224172.94661","245392.02943","250015.16325","194449.95301","136104.52544","83453.72566","56360.95136"
"177.00671","372896769.88872","357699783.24738","351277757.93347","346766530.85041","364595814.83496","374612986.53581","346217142.61635","344990123.6473","355097559.11775","393342248.04528"
"177.09111","711505079.7714","761605477.4435","690548575.13355","678626052.59197","772651191.39771","698328218.26254","666199736.4711","655972764.81072","659366305.65871","666351548.26068"
"177.07583","2209316.09864","3191168.89236","2602877.19594","2731084.41712","2195171.94697","2733905.46423","2894300.78492","3067906.35909","3446635.24076","3512320.30425"
"177.16402","2236426.93743","2932196.03141","2065860.47365","2053481.1405","2642975.90603","2593852.71463","2158924.98034","2051889.60091","2119565.25779","2108247.44645"
"177.13492","14293002.67421","11924558.47167","11767243.91892","11925975.91258","11903381.97271","13648438.4541","11952138.19155","12101524.38288","11658748.99427","11113767.84984"
"178.09433","81508698.33409","87966373.86298","79544086.49396","77557430.21817","89396660.12796","79639556.86852","76654468.53852","76281586.27686","74545597.07394","76953159.32626"
"178.16737","180735.2512","281156.49702","191814.94792","178922.26295","232603.65248","209296.68636","159229.42897","200132.17712","170655.07814","174302.1564"
"178.13813","440982.8309","621617.48223","551908.94872","656417.23713","567821.85487","819962.93024","650117.19353","693232.08864","347127.2464","557650.01667"
"179.07046","57502125.9129","89296557.18095","66813676.76579","65706371.94578","64624989.02117","78865866.98824","59740928.54701","62866043.01096","59365157.33167","60135271.9761"
"180.07378","5702770.37328","8934620.34503","6629210.64337","6586726.09078","6441098.6225","7851783.33088","5853569.37688","6265544.43429","5878122.8491","6016984.10871"
"180.10216","300143268.91353","278701366.00874","294412152.18327","292078616.54613","291094985.77744","18135786.12134","15222332.54204","14962989.8873","15571940.96444","15799595.48129"
"180.07901","4450567.96695","5292705.0283","4381692.11183","4356303.37915","4440099.78753","4653991.50812","4820156.34953","5780205.70993","5187241.51252","4811300.33587"
"180.03538","10376763.7079","11799131.6592","10356583.88936","10498401.93747","10736151.73145","10900597.02301","11230287.16518","11015226.7702","12113033.24986","12162547.85502"
"180.07476","10143614.5382","13047515.35587","14039752.19659","14881052.95522","16814001.70711","863699.69594","10299.48897",NA,NA,NA
"180.1749","239667069.05037","274498132.05776","235814987.98982","238692164.79128","231485918.04754","479005894.18788","485228518.40235","494296099.2687","488336993.00832","485963406.07"
"180.58078","509672.38537","1039224.52091","810589.1658","850081.40657","773345.9525","873831.67825","721387.8848","1231465.65162","927225.33405","1002284.28145"
"180.57635","1753317.27196","3678127.18973","1799941.82061","3803622.94393","4481918.73412","776076.29058","13205.65863",NA,NA,NA
"181.10553","30177928.20102","28080347.67155","29744601.02591","29564778.06931","29491405.14283","1883433.60501","1505416.01294","1536404.41808","1577174.59307","1586518.58868"
"181.03857","611934.3582","690786.43064","706698.80821","446357.55671","583586.4506","675769.86421","717000.98944","575044.22111","530778.71358","846210.93832"
"181.01467","2279050.57773","152452.00495","27092584.3654","27749165.10944","16634879.90321","214200.45103","27880225.28372","26647232.83165","27213987.05124","34006110.63535"
"181.09799","8720411.34572","8661931.71254","9437306.28695","9548873.18306","9784229.81946","11928073.27252","10218232.87829","10418474.26218","11112092.25095","11988931.37116"
"181.10111","24001855.95349","25906933.10201","24101316.26068","25306132.043","28097321.12842","6858313.37203","1908817.20854","339678.37426","15874.47529","19602.42867"
"181.01468","3005614.8","3626751.24","2872039.47333","4079648.5509","3037643.88679","3001952.06719","3079082.28979","2799503.85823","1946198.335","2867973.78809"
"181.10136","27272623.17432","71981266.00109","105595920.6608","89922306.21612","130572635.39368","191493105.1423","192615497.10217","194197238.46277","194326438.31544","196020019.6705"
"181.10105","273239.95158","1151537.68587","2386819.92407","1996355.65699","4895090.11805","19709837.86167","15424072.58888","17520389.49786","668869.68314","1888207.66673"
"181.01297","402081250.87377","253702701.74409","265379497.9659","280947570.49523","274767664.30158","308092261.83067","227208627.23936","245196687.38474","236323146.46989","247134557.53163"
"181.01468115","134052366.83496","137090703.06267","135783811.40292","131739031.53","129723510.54449","133083852.25366","147375545.38282","126591640.87431","123020970.07832","131474068.32332"
"181.10136892","188171244.75435","201072030.1668","239914972.99685","198412757.02821","229891224.84013","153144969.20213","111945319.56574","69453188.79863","35628983.67291","13018933.60448"
"181.17817","29425149.22803","33318963.86001","28404261.98966","28542588.55585","28101088.95457","60389279.54069","61006127.02599","62227834.10361","61338139.26329","60946546.44773"
"181.5998","1553909.70155","1505877.94824","1759905.13617","1583176.28739","1766639.05755","2185943.96431","1821137.1756","1910289.33772","2054224.16539","2099986.16433"
"182.01658","15535733.0373","8950544.83293","10207118.51314","9706528.71118","9353996.35595","10255669.55744","7732682.79337","8750189.00655","8477183.0483","8068378.87924"
"182.02257","223685.45903","143762.805","280732.84661","278451.99088","291454.23205","298154.248","288750.0997","1328713.57929","149968.07336","3104337.01202"
"182.10476","30429529.95619","28188184.9444","33249038.11064","27802354.48204","32099290.72818","21765720.21783","15973248.83326","9970527.56851","5150445.53691","1659365.99394"
"182.10451","3454389.7488","3659570.68698","3343188.95126","3581763.4264","3854984.99912","791441.76826","57602.74513","4386.39582",NA,NA
"182.02257424","763501.57753","1220489.3223","1487142.82782","1028362.41792","1083941.93024","1078114.28201","975625.31591","661051.31145","128163.41938","1221648.0867"
"182.10476896","5825291.16856","14287370.25221","20231486.27557","16597387.00892","23103374.75341","27298444.82376","26835668.33851","27593391.51042","28010715.89925","27677095.96262"
"182.10445",NA,"9922.81857","61622.38371","62927.12041","298979.72684","2558977.74769","2018910.43583","2251337.65061","189495.76227","221365.48554"
"182.02256","11351699.50551","11777048.62272","14097005.38938","12931938.10651","16743124.97891","15539633.87933","14802248.9607","15767604.30816","14363724.90086","10391111.14967"
